"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"add"	3	-0.407116129330825	0.109994428872596	-1.70048568655087	0.1	-1.25036	-1.75918	-2.09192	-0.30532	0.36345	-2.25466	-6.45006	-0.565576187271618	-0.47106	-0.5748	-0.65087	0.69391	0.176	3.5467	-4.88258	-0.437151709584007	-0.33772	-0.44749	-0.52625	0.96592	0.05873	12.32726	-2.71546
"add"	3	-0.293640132772271	0.0535372819867916	-1.36662684956425	0.1	-1.42376	-1.72412	-0.952	0.25677	0.19964	2.53856	-6.38194	-0.500289334063583	-0.51713	-0.55957	-0.42416	0.4493	0.17184	3.7378	-5.47953	-0.303539690411217	-0.31729	-0.37333	-0.22	0.98611	0.02729	18.45779	-1.03214
"add"	3	-0.450938123080414	0.0977383202989586	-1.79541800871216	0.1	-1.65699	-1.52193	-2.20734	-0.11361	0.3891	-2.80014	-6.0373	-0.524850077707566	-0.43189	-0.589	-0.55366	0.40613	0.28415	-0.28538	-4.99339	-0.486177944362677	-0.46288	-0.40834	-0.58731	0.98971	0.0374	15.93669	-1.84038
"add"	3	-0.446109582961071	0.20092848513741	-1.68166624380258	0.155297794516973	-0.15038	-3.27933	-1.61529	0.00346	0.48429	-4.551	-2.9415	-0.381791107544626	-0.28883	-0.74778	-0.10876	0.35497	0.38963	-2.811	-5.61239	-0.463881770052472	-0.23457	-0.72989	-0.42718	0.7825	0.22625	1.53731	-4.56306
"add"	3	-0.298394903657027	0.167115049669519	-0.780520081981348	0.207521264579636	-1.29333	0.13878	-1.18701	-0.97991	0.34181	-1.76348	-6.10643	-0.241920521177655	-0.34719	-0.10597	-0.2726	0.34752	0.19622	2.67662	-9.41776	-0.200509316153629	-0.30406	-0.03379	-0.26368	0.1292	0.22668	1.52208	-8.6092
"add"	3	-0.139992705103941	0.209027375502046	-0.184388905193966	0.676227421283791	-0.04583	-0.46758	-0.03976	0.48515	0.22616	1.54052	-3.36919	-0.226376144318278	-0.16144	-0.34449	-0.1732	0.0658	0.30465	-0.84274	-3.04517	-0.161397226695974	-0.08621	-0.3091	-0.08888	0.38355	0.24747	0.82011	-2.8962
"add"	3	-0.231700775073841	0.0473788833478466	-1.10328564995389	0.1	-1.04612	-1.16651	-1.09723	-0.07164	0.15641	4.49092	-7.55195	-0.276634506649607	-0.27883	-0.28665	-0.26442	0.95194	0.03312	16.90866	-3.52479	-0.218789271650597	-0.21517	-0.22905	-0.21215	0.93204	0.03939	15.52277	-3.94833
"add"	3	-0.298892836063169	0.181563368649222	-1.29784898277591	0.1	-2.38158	-0.61574	-0.89623	-0.35729	0.24019	1.0591	-7.23395	-0.295998295413493	-0.56567	-0.14166	-0.18066	0.91693	0.05942	12.23354	-6.84265	-0.245643547376309	-0.47636	-0.10623	-0.15434	0.75218	0.10263	7.8612	-11.19692
"add"	3	-0.180131486710161	0.171365427493583	-0.917359649561062	0.1	-1.00322	-1.10214	-0.64672	-0.15494	0.14523	5.08417	-6.92201	-0.203535648748228	-0.23337	-0.25342	-0.12382	0.50263	0.0953	8.45407	-1.15015	-0.169473198546084	-0.19179	-0.21073	-0.1059	0.46418	0.09892	8.15621	-2.19705
"add"	3	-0.206062178639695	0.2060433634324	-1.11366812916574	0.1	-1.08796	-0.26429	-1.98875	-0.04573	0.17343	3.66425	-8.16035	-0.220350611556917	-0.17866	-0.11416	-0.36823	0.81244	0.07345	10.53764	-3.97813	-0.187366996039287	-0.1618	-0.07363	-0.32667	0.72386	0.08912	8.99054	-5.47669
"add"	3	-0.207654155814089	0.195484343043063	-1.03942214575536	0.1	-1.14871	-1.35787	-0.61169	-0.20615	0.14246	5.23828	-7.17761	-0.233605231308504	-0.26229	-0.30277	-0.13576	0.96985	0.02252	19.99487	-0.28764	-0.19326963568689	-0.21649	-0.25501	-0.1083	0.86359	0.04791	13.95625	-4.73578
"add"	3	-0.139522303792182	0.248202238639351	-0.0555911800893816	2.77990859001939	0.00993	-0.14355	-0.03316	0.92362	0.06238	11.84484	-2.51763	-0.176305946876867	0.01326	-0.41297	-0.12921	0.89395	0.0735	10.532	-2.47294	-0.157979187275598	0.02622	-0.40187	-0.09828	0.92261	0.06279	11.7924	-2.5112
"add"	3	-0.197145893727429	0.182690504414495	-1.19172539916061	0.1	-0.65408	-1.32983	-1.59127	-0.91586	0.24472	0.90953	-9.84693	-0.300494416247196	-0.23517	-0.31629	-0.35002	0.66819	0.10185	7.92291	-4.2173	-0.234303393383905	-0.15415	-0.25227	-0.29649	0.44074	0.13222	5.83476	-4.83245
"add"	3	-0.233782074344344	0.194569899467751	-0.548562659065734	0.342196641712726	-0.69972	-0.70772	-0.23824	0.86474	0.11739	6.7867	-1.62187	-0.3746993739768	-0.44539	-0.42112	-0.25759	0.42468	0.2421	0.99584	-2.18898	-0.265701980291453	-0.32744	-0.31318	-0.15649	0.76271	0.15548	4.53837	-0.303
"add"	3	-0.394473016099073	0.111002415709663	-0.042950711142853	8.17157422177618	-0.04923	-0.04689	-0.03273	0.93748	0.08065	9.78942	-1.36017	-0.478606541619842	-0.53559	-0.52222	-0.378	0.73581	0.1658	4.02449	-11.59007	-0.362505215596344	-0.41476	-0.39576	-0.277	0.93617	0.08149	9.70638	-1.11005
"add"	3	-0.492721165972762	0.202375416411087	-1.87578937611091	0.1	-1.77663	-1.36289	-2.48785	-0.13774	0.44568	-3.88634	-6.69163	-0.233959763257184	-0.21222	-0.13001	-0.35964	-1.20716	0.62076	-6.53699	-4.93973	-0.510108263269366	-0.47247	-0.42351	-0.63434	0.94481	0.09816	8.21751	-2.78719
"add"	3	-0.401707881176844	0.217872354784049	-1.65068338559757	0.1	-1.70126	-2.3249	-0.92589	0.02481	0.30883	-0.95175	-6.31951	-0.432760622078509	-0.47595	-0.61546	-0.20687	0.60793	0.19582	2.69304	-3.13366	-0.406371892420515	-0.42082	-0.57339	-0.22491	0.91558	0.09087	8.83538	-0.63942
"add"	3	-0.424283848376945	0.0648947313893586	-1.68147616151095	0.1	-1.76306	-1.61356	-1.66782	-0.23246	0.36409	-2.26871	-6.28469	-0.637754798758879	-0.62146	-0.61431	-0.67749	0.63356	0.19853	2.58299	-6.46131	-0.436568559655035	-0.44574	-0.41698	-0.44698	0.97723	0.04949	13.69574	-2.41753
"add"	3	-0.0804471857380122	0.111438673862722	-0.561037626907846	0.1	-0.54027	-0.86365	-0.27919	-0.19154	0.08327	9.53417	-5.30652	-0.085442239356429	-0.06437	-0.13082	-0.06113	0.37978	0.06007	12.14586	-6.46018	-0.0799193500520449	-0.06454	-0.12258	-0.05264	0.31781	0.063	11.76493	-5.73416
"add"	3	-0.336443482525647	0.0677149776020087	-1.44803855471294	0.1	-1.68381	-1.10765	-1.55265	-0.89681	0.29559	-0.60124	-7.27243	-0.595668944122034	-0.64317	-0.53838	-0.60546	0.46711	0.15667	4.47721	-4.2618	-0.333853335668681	-0.38875	-0.25951	-0.3533	0.86876	0.07775	10.08244	-6.51154
"add"	3	-0.22864674127195	0.0987357793492265	-0.214944619368317	1.00330679944042	-0.1979	-0.3061	-0.14083	0.95503	0.0489	13.79163	-2.18449	-0.358244962292257	-0.3258	-0.45552	-0.29341	0.61104	0.14383	5.16131	-5.98793	-0.253300895277826	-0.23048	-0.35249	-0.17694	0.92827	0.06177	11.92331	-1.55755
"add"	3	-0.14532595355995	0.16292079834966	-0.042431862329753	2.55951868811437	0.00013	-0.00538	-0.12205	0.32182	0.17187	3.73685	-5.1278	-0.100787827253101	0.05748	5e-05	-0.35989	0.20323	0.18629	3.09223	-5.00039	-0.108714430640826	0.00921	-0.01354	-0.32181	0.31791	0.17236	3.71384	-5.09336
"add"	3	-0.144426589808427	0.175909874145873	-0.482617920963103	0.199977721446271	-1.08555	0.24499	-0.60729	-0.22275	0.1699	3.82897	-7.51629	-0.0924267200765232	-0.256	0.0756	-0.09687	0.33647	0.12516	6.27409	-5.46675	-0.0943304509756297	-0.23731	0.05982	-0.10549	0.29909	0.12863	6.05491	-6.55057
"add"	3	-0.464970516122412	0.129659562138841	-0.124286009488364	3.39440050937335	-0.12677	-0.09042	-0.15567	0.89587	0.13007	5.96612	-1.72543	-0.585649685378537	-0.62271	-0.50296	-0.63128	0.54427	0.2721	0.06131	-4.97314	-0.464964248275882	-0.47734	-0.34827	-0.56928	0.88513	0.1366	5.57382	-1.18263
"add"	3	-0.0964470942388289	0.237501615483779	-0.415417505115206	0.349546592686528	-1.40231	0.16937	-0.01331	0.45889	0.23903	1.09788	-4.59631	-0.133142600165346	-0.39325	-0.02119	0.01501	0.51709	0.22581	1.55311	-6.82728	-0.122943212543134	-0.37636	0.00782	-0.00029	0.52213	0.22463	1.59501	-5.74075
"add"	3	-0.428552320203744	0.124727194081061	-0.223283035231528	1.58432484658874	-0.2197	-0.24627	-0.20388	0.99414	0.02685	18.58884	-0.56171	-0.442872382460296	-0.44174	-0.48084	-0.40604	0.60325	0.22084	1.73117	-6.48696	-0.421116285279165	-0.41648	-0.45973	-0.38714	0.96043	0.06975	10.95165	-5.41244
"add"	3	-0.217960868123919	0.232880790776107	-0.300107379794595	0.703796477256138	-0.45334	0.06753	-0.51451	0.90955	0.10103	7.98708	-0.90457	-0.297488297417461	-0.47407	0.08211	-0.5005	0.64872	0.1991	2.56011	-3.58948	-0.239019571156148	-0.35855	0.03892	-0.39743	0.86045	0.12549	6.25279	-0.96514
"add"	3	-0.0728293744497933	0.079769900708925	-0.267598677058821	0.322566701427238	-0.53088	0.29461	-0.56653	-0.22062	0.15174	4.73314	-9.71324	-0.0743312328252642	-0.12966	0.04611	-0.13944	0.62934	0.08362	9.5004	-6.19182	-0.0725794414593828	-0.13271	0.05771	-0.14273	0.58698	0.08827	9.06762	-7.60321
"add"	3	-0.0664800690719858	0.0843802050221711	-0.585503263292389	0.1	-1.30279	-0.08343	-0.37029	0.76468	0.04684	14.13697	-3.68221	-0.0764532200819515	-0.16355	-0.00768	-0.05813	0.83066	0.03973	15.45327	-2.18157	-0.0734991108668955	-0.15816	-0.00924	-0.0531	0.82788	0.04006	15.38817	-2.28051
"add"	3	-0.1801588896662	0.0747714781900868	-0.995876004735955	0.1	-1.32734	-0.78809	-0.8722	0.36781	0.13816	5.48311	-5.19777	-0.221954465672489	-0.29604	-0.12292	-0.24691	0.75843	0.0854	9.33132	-3.64985	-0.185145318846308	-0.24561	-0.12076	-0.18907	0.80384	0.07696	10.16412	-3.91828
"add"	3	-0.062922786117997	0.163556557148695	-0.0689101990414178	1.3563055412752	-0.00127	-0.10727	-0.09819	0.14126	0.20917	2.16528	-4.15515	-0.124746532954826	-0.03475	-0.15526	-0.18423	0.08866	0.21548	1.92748	-6.3969	-0.10332475011191	-0.01236	-0.14726	-0.15035	0.1345	0.20999	2.13393	-4.75299
"add"	3	-0.22993033984676	0.231427807593718	-0.535863376991039	0.547597082532459	-0.96577	0.49858	-1.1404	-0.11435	0.40976	-3.2141	-6.46761	-0.117818391320991	-0.48067	0.67732	-0.55011	0.87537	0.13704	5.54849	-1.95635	-0.195610927281378	-0.41081	0.31593	-0.49195	0.92577	0.10576	7.62131	-4.58366
"add"	3	-0.0819427464040928	0.109991559118498	-0.619353541219787	0.1	-0.37983	-0.60629	-0.87194	0.35883	0.11553	6.91432	-2.78346	-0.102767169217578	-0.05532	-0.09464	-0.15834	0.49333	0.1027	7.85601	-4.16825	-0.0941692828544392	-0.05457	-0.08681	-0.14113	0.4889	0.10315	7.8212	-3.61189
"add"	3	-0.101071460731328	0.0640959574957378	-0.443984979264524	0.154088821876609	-0.66484	-0.37823	-0.28888	0.95618	0.01981	21.02045	-2.55435	-0.103061230934659	-0.14551	-0.09348	-0.07019	0.81874	0.04029	15.34104	-4.60123	-0.094170005806094	-0.13558	-0.0839	-0.06303	0.87712	0.03318	16.89596	-3.9577
"add"	3	-0.430651919997763	0.23489791090833	-0.235584352669506	1.51676043198398	-0.19581	-0.30469	-0.20626	0.8855	0.14304	5.20579	-3.02703	-0.296011567144239	-0.39782	-0.29562	-0.1946	0.11953	0.39663	-2.9536	-7.2371	-0.426814929356781	-0.33866	-0.54136	-0.40042	0.8529	0.16212	4.20371	-2.6956
"add"	3	-0.140285938233137	0.245585172669962	-1.27047083241603	0.135210682454761	-2.64812	-1.09092	-0.07236	0.3943	0.22853	1.45703	-3.50491	-0.322670432054373	-0.57098	-0.27756	-0.11947	0.86398	0.1083	7.43145	-2.09818	-0.260106867086688	-0.49433	-0.21214	-0.07385	0.84618	0.11517	6.9395	-3.36992
"add"	3	-0.454339910519775	0.0638141920790076	-0.0870748167823752	4.91909176978727	-0.08657	-0.08166	-0.093	0.97551	0.06044	12.09756	-1.06975	-0.489552057301701	-0.40089	-0.60976	-0.45801	0.5141	0.2692	0.14676	-7.69563	-0.458079222471222	-0.45649	-0.42858	-0.48918	0.96973	0.06719	11.25056	-0.80065
"add"	3	-0.255197327432688	0.123343625455163	-1.17820015077018	0.1	-1.27156	-0.98586	-1.27718	-0.26443	0.1971	2.64103	-7.87751	-0.312191068165828	-0.36238	-0.24106	-0.33314	0.89848	0.05585	12.72952	-2.87601	-0.240936700907731	-0.27282	-0.19138	-0.25862	0.85688	0.06631	11.35591	-2.99621
"add"	3	-0.052512330992613	0.195755031192675	-0.181245862487981	0.409027694018663	0.12693	-0.84273	0.17206	0.22931	0.20476	2.33583	-3.89672	-0.083569790538169	0.01595	-0.2723	0.00564	0.36473	0.1859	3.10875	-2.54317	-0.0761453238279384	0.01414	-0.27116	0.02859	0.34991	0.18806	3.01653	-3.16548
"add"	3	-0.402667297702283	0.155504651367664	-1.98905451634624	0.1	-2.38537	-3.16551	-0.41628	-0.09191	0.45118	-3.98432	-6.11481	-0.25031010413999	-0.20355	-0.62148	0.07411	-0.39492	0.50995	-4.96395	-6.27477	-0.452305811329288	-0.55055	-0.66488	-0.14148	0.83119	0.1774	3.48337	-3.21461
"add"	3	-0.359097100305371	0.0147424694150686	-1.49439482454899	0.1	-1.48812	-1.45056	-1.5445	0.12371	0.25555	0.56319	-6.26339	-0.401203747004889	-0.39379	-0.39301	-0.41682	0.75253	0.13581	5.62074	-8.09863	-0.359378169416957	-0.35325	-0.35036	-0.37452	0.99709	0.01472	23.39734	-2.40877
"add"	3	-0.341214478889015	0.0537782003520988	-0.0619392088784404	5.11368723825398	-0.05456	-0.06126	-0.07	0.99695	0.01472	23.3966	-1.10165	-0.771985455054685	-0.75153	-0.77328	-0.79115	-1.11037	0.38743	-2.76568	-11.34436	-0.332459798973889	-0.29352	-0.32931	-0.37454	0.99376	0.02106	20.52991	-1.5133
"add"	3	-0.434621230803896	0.212473456107546	-0.206043055384838	2.35005789509116	-0.13734	-0.2332	-0.24759	0.85665	0.22176	1.69788	-2.06995	-0.124419811300557	-0.00063	-0.16006	-0.21257	-1.13881	0.85658	-9.11302	-5.90981	-0.561636091091972	-0.41907	-0.62063	-0.64521	0.83134	0.24054	1.04743	-1.67976
"add"	3	-0.492816846969072	0.0797511537675746	-0.0684780425165918	6.77295855101089	-0.05162	-0.07906	-0.07476	0.97956	0.05739	12.51224	-3.51901	-0.739050029569111	-0.62379	-0.79798	-0.79539	0.46582	0.29333	-0.53983	-5.53155	-0.489127229778023	-0.37449	-0.56085	-0.53204	0.97579	0.06244	11.83647	-3.09589
"add"	3	-0.336742315499578	0.122137513011694	-1.43928412201689	0.1	-1.0955	-1.41556	-1.80679	-0.34362	0.27588	-0.04914	-8.15487	-0.32214073475514	-0.23577	-0.3186	-0.41205	0.24472	0.20684	2.25499	-1.06281	-0.338879776782951	-0.2653	-0.32276	-0.42858	0.71715	0.12658	6.18371	-1.53248
"add"	3	-0.125383785378654	0.224584582319949	-0.101213495004618	1.24345021248717	0.03512	-0.19112	-0.14765	0.89948	0.05894	12.29905	-1.24249	-0.139907673941261	0.05981	-0.26549	-0.21404	0.87226	0.06644	11.34064	-1.1822	-0.130764955296044	0.04673	-0.24638	-0.19265	0.89535	0.06013	12.13804	-0.75715
"add"	3	-0.0565401773434132	0.242769512406085	-0.0493681907695807	0.224981810931848	-0.03551	-0.07064	-0.04196	-1.1539	0.28268	-0.24399	-6.68545	-0.0684155478315267	-0.02037	-0.0821	-0.10278	-0.42234	0.22971	1.41592	-5.42824	-0.0498914406577272	-0.02647	-0.05817	-0.06504	-0.58234	0.24229	0.98951	-5.71817
"add"	3	-0.0698301881551742	0.19044490653323	-0.144299626069591	0.437256577139599	-0.40488	-0.431	0.40299	-0.57519	0.19992	2.52705	-10.55962	-0.0252794753935566	-0.09542	-0.11595	0.13553	0.46245	0.11679	6.82748	-4.19494	-0.0301367189027227	-0.10704	-0.12383	0.14046	0.38374	0.12505	6.28091	-5.75901
"add"	3	-0.249578165553976	0.0952065736055374	-0.104879391220521	2.21175964885595	-0.10209	-0.10286	-0.10969	0.92123	0.06066	12.06838	-3.31242	-0.347433314898319	-0.36149	-0.3239	-0.35691	0.66997	0.12417	6.3376	-4.60429	-0.251952377772763	-0.24955	-0.24397	-0.26234	0.91269	0.06387	11.65631	-3.11043
"add"	3	-0.0971723282476887	0.231496188906021	-0.0293062080238275	4.63366816931875	-0.10303	-0.00577	0.02088	0.59763	0.18687	3.06738	-1.8285	-0.111620087407063	-0.53959	-0.11141	0.31614	0.3638	0.23497	1.23485	-2.49618	-0.135081609919386	-0.48342	-0.03152	0.1097	0.59626	0.18718	3.05385	-1.88898
"add"	3	-0.374422882404178	0.0137890295009129	-1.52332832447343	0.1	-1.54254	-1.52799	-1.49945	0.07216	0.26715	0.20811	-6.21606	-0.415290382180984	-0.42027	-0.41921	-0.40639	0.72744	0.14479	5.1081	-6.95881	-0.371728707245686	-0.37641	-0.37487	-0.3639	0.99849	0.01076	25.9026	-1.07611
"add"	3	-0.107938021316659	0.11998354701791	-0.180088279456579	0.657550772230514	-0.0234	-0.3001	-0.21677	0.75121	0.08252	9.60608	-1.90486	-0.155974774459347	-0.06144	-0.23143	-0.17505	0.63269	0.10027	8.04773	-3.08836	-0.134585175704111	-0.0342	-0.2129	-0.15666	0.72401	0.08691	9.19113	-1.77808
"add"	3	-0.148763738025445	0.138253390614409	-0.845004683339887	0.1	-1.08569	-1.25919	-0.19013	-1.61644	0.23376	1.27613	-10.45831	-0.15053229011663	-0.18705	-0.24867	-0.01588	-0.26368	0.16246	4.18729	-4.36935	-0.134158588728849	-0.17148	-0.2151	-0.0159	-0.53198	0.17887	3.41713	-5.84063
"add"	3	-0.332099964900408	0.155905117630027	-0.18312186614011	1.57882506448907	-0.20245	-0.20546	-0.14146	0.89294	0.10219	7.89579	-4.13825	-0.339347247632182	-0.35879	-0.36546	-0.29379	0.68648	0.17488	3.5977	-7.78444	-0.332454201648357	-0.35741	-0.36371	-0.27624	0.87017	0.11254	7.12429	-4.11063
"add"	3	-0.142475961369928	0.0855918992310762	-0.870698720258625	0.1	-1.22142	-0.96349	-0.42719	0.29913	0.10118	7.97526	-9.27493	-0.163953093614044	-0.23434	-0.18894	-0.06858	0.91645	0.03493	16.48292	-1.84234	-0.145378319544352	-0.20729	-0.16445	-0.0644	0.87573	0.0426	14.89485	-3.00618
"add"	3	-0.158496417477727	0.190723930078093	-0.60425747274171	0.3071369350323	-1.19059	-0.74885	0.12667	-0.0884	0.31033	-0.99049	-5.76008	-0.29719987435692	-0.42539	-0.21762	-0.24859	0.40357	0.22972	1.4155	-3.41592	-0.223243683507163	-0.36383	-0.19999	-0.10591	0.572	0.1946	2.74292	-4.94889
"add"	3	-0.213330654101446	0.0159286258858629	-1.08332823133361	0.1	-1.22204	-1.07788	-0.95006	0.41615	0.12108	6.53887	-6.58098	-0.272821325192707	-0.29949	-0.26724	-0.25173	0.8926	0.05193	13.31111	-5.46071	-0.213977731275777	-0.23926	-0.2104	-0.19228	0.99139	0.0147	23.40545	-1.07959
"add"	3	-0.0744720930466428	0.133672901953105	-0.537403793500097	0.1	-0.07287	-0.67454	-0.8648	0.14999	0.06833	11.11632	-4.59902	-0.078411756591575	-0.01075	-0.09727	-0.12721	0.4524	0.05484	12.87509	-2.97899	-0.0736281540298811	-0.00899	-0.09187	-0.12002	0.41686	0.05659	12.62358	-3.20905
"add"	3	-0.43534673837712	0.0562055773916654	-1.66013353537364	0.1	-1.56728	-1.5784	-1.83472	-0.7591	0.38288	-2.67115	-6.68486	-0.603343323098065	-0.60854	-0.55981	-0.64168	0.72746	0.1507	4.78794	-5.45475	-0.425323066014339	-0.41037	-0.40007	-0.46553	0.94531	0.06751	11.2121	-7.59347
"add"	3	-0.234388551139273	0.0681313338573091	-0.225606267825253	0.903969136395924	-0.24385	-0.20786	-0.22511	0.91926	0.06606	11.38656	-1.37176	-0.318536396744947	-0.321	-0.30583	-0.32877	0.68289	0.13091	5.91456	-2.41109	-0.241087912801567	-0.25347	-0.22559	-0.2442	0.89051	0.07692	10.16815	-0.65139
"add"	3	-0.43164723275695	0.168237419333309	-0.332321772766568	1.09439780911492	-0.30544	-0.37021	-0.32132	0.9641	0.0816	9.6958	-3.44154	-0.365200623653322	-0.24985	-0.35331	-0.49245	0.2535	0.37208	-2.44236	-7.46071	-0.468137436556986	-0.44205	-0.52287	-0.43949	0.90371	0.13363	5.74974	-2.93997
"add"	3	-0.148302952118684	0.18342826992739	-0.798691024056682	0.107532152344616	-0.31761	-0.96298	-1.11549	0.0563	0.27502	-0.02422	-4.34046	-0.202719144130968	0.18705	-0.40666	-0.38856	0	0.2831	-0.25601	-5.85297	-0.169790220327868	-0.01073	-0.25787	-0.24077	0.31504	0.23431	1.25753	-3.37526
"add"	3	-0.208710869890638	0.246348462067544	-1.03685883373929	0.179917406057488	0.169	-1.74856	-1.53102	0.41272	0.30416	-0.82996	-4.98723	-0.259083132974681	-0.19142	-0.14914	-0.43669	0.2995	0.33219	-1.53516	-4.78219	-0.256557170858621	0.04141	-0.39297	-0.41811	0.56015	0.26323	0.32629	-2.54587
"add"	3	-0.282177516515367	0.151833804033231	-1.14509113082451	0.1	-1.04185	-1.5096	-0.88383	-5.33718	0.26786	0.18667	-10.76642	-0.286198568136811	-0.24003	-0.40235	-0.21622	-0.13363	0.11329	7.07071	-3.87755	-0.227287696505858	-0.19693	-0.31837	-0.16656	-1.15433	0.15618	4.50249	-7.23042
"add"	3	-0.449156296637375	0.0335195020888932	-1.69941719094513	0.1	-1.70555	-1.69196	-1.70074	-0.18276	0.35641	-2.09815	-6.19969	-0.59922205541957	-0.57446	-0.6055	-0.61771	0.64705	0.1947	2.73901	-5.56451	-0.447277323940251	-0.44217	-0.44691	-0.45275	0.99349	0.02645	18.70913	-1.92104
"add"	3	-0.247068483766634	0.194622171402443	-1.15003435401055	0.1	-1.67365	-1.30537	-0.47108	-2.09246	0.28722	-0.37142	-7.07109	-0.250675237940272	-0.4598	-0.37784	0.08562	-0.2033	0.17916	3.40417	-4.93432	-0.218215242673006	-0.3562	-0.2789	-0.01954	-0.25716	0.18313	3.22902	-5.15671
"add"	3	-0.13430108303437	0.162666613527108	-0.0532439054884147	2.32989431655634	-0.13632	0.0105	-0.03391	0.57813	0.13285	5.79668	-3.74142	-0.1253716267784	-0.3488	0.08264	-0.10995	0.52597	0.14083	5.33034	-4.38452	-0.125377536413188	-0.32455	0.03408	-0.08566	0.57593	0.1332	5.77588	-3.84686
"add"	3	-0.422451334574726	0.0403036666102707	-1.64111053304554	0.1	-1.79802	-1.55123	-1.57409	-0.01933	0.32343	-1.32132	-6.16918	-0.533824449144282	-0.5561	-0.51668	-0.52869	0.70762	0.17322	3.67407	-6.9686	-0.41924314397224	-0.44897	-0.40043	-0.40833	0.99412	0.02458	19.2967	-2.13504
"add"	3	-0.381434825214092	0.0886448729434051	-0.143396791901938	2.18881568637138	-0.17209	-0.15702	-0.10108	0.9915	0.02736	18.43839	-2.55546	-0.363065558789651	-0.42676	-0.39592	-0.26652	0.73235	0.15352	4.64012	-8.75928	-0.350134935262094	-0.41467	-0.38315	-0.25259	0.9773	0.04471	14.50895	-3.29275
"add"	3	-0.411121294461191	0.0196264262194745	-1.61444209147541	0.1	-1.59341	-1.62491	-1.62501	0.07129	0.30211	-0.77573	-6.07579	-0.494130478491033	-0.49736	-0.4917	-0.49333	0.70787	0.16944	3.85067	-7.00246	-0.409771323780905	-0.4091	-0.40973	-0.41048	0.99835	0.01272	24.56731	-3.91223
"add"	3	-0.112102196912747	0.103752828435972	-0.804844620920523	0.1	-0.67413	-1.18077	-0.55964	0.34279	0.08952	8.95476	-5.79119	-0.153831897792664	-0.1459	-0.21629	-0.0993	0.72999	0.05738	12.5129	-0.91636	-0.135005450429467	-0.1236	-0.19424	-0.08717	0.72004	0.05843	12.3681	-1.5708
"add"	3	-0.317740398936439	0.180370841000695	-1.37092010797684	0.1	-2.16693	-1.40931	-0.53651	-0.47841	0.27483	-0.01865	-12.31889	-0.357682368677471	-0.50266	-0.37526	-0.19513	0.86214	0.08392	9.4713	-3.49492	-0.27203101537257	-0.41535	-0.27841	-0.12233	0.68478	0.1269	6.16313	-7.33051
"add"	3	-0.223841313098092	0.140458261827007	-0.137950042966337	1.59181860823339	-0.23403	-0.06482	-0.11499	0.6171	0.16085	4.26656	-1.89141	-0.374112724267807	-0.5211	-0.22315	-0.37809	0.28209	0.22026	1.75222	-0.96263	-0.247208886766518	-0.4048	-0.11943	-0.21739	0.6052	0.16333	4.14413	-1.39319
"add"	3	-0.304512396815699	0.0865342436591163	-1.369158118733	0.1	-1.74414	-1.15031	-1.21303	0.25258	0.20338	2.39004	-6.39563	-0.539422487380631	-0.59346	-0.49031	-0.5345	0.21082	0.20898	2.17258	-4.16552	-0.308227939262413	-0.38001	-0.25705	-0.28762	0.95616	0.04925	13.73451	-1.21948
"add"	3	-0.193098058318719	0.0496807305025868	-1.00518174007566	0.1	-1.23216	-1.30174	-0.48164	0.47155	0.10434	7.72902	-8.00412	-0.214587141507373	-0.2514	-0.2678	-0.12456	0.96987	0.02492	19.18609	-4.16652	-0.180203738152814	-0.21534	-0.22962	-0.09565	0.98073	0.01992	20.9753	-5.80919
"add"	3	-0.0527520906180143	0.151634961541276	-0.514708875954658	0.1	-0.29464	-0.85326	-0.39624	-0.9042	0.11915	6.66778	-9.69118	-0.0830652640197836	-0.04406	-0.12638	-0.07875	-0.40968	0.10251	7.87057	-4.32168	-0.0767325678354605	-0.04232	-0.11838	-0.0695	-0.48117	0.10508	7.6727	-4.78704
