"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.max"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"w.hats.4"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"mult"	4	-0.144846603728365	0.193524563161191	-0.0327775641891774	4.1723868676726	-0.05813	-0.03682	0.00579	-0.04195	0.51391	0.15756	7.86386	-9.3186	-0.184113672975229	-0.31419	-0.22499	0.03971	-0.23699	0.43036	0.17057	6.59503	-7.93565	-0.141993635435628	-0.24992	-0.15982	0.02212	-0.18035	0.51258	0.15778	7.84206	-8.55314
"mult"	4	-0.444756804662757	0.0346461106673814	-0.764866507781562	0.1	-0.79243	-0.81353	-0.7481	-0.7054	-5.07758	0.41785	-7.74094	-21.30564	-0.476059884248597	-0.51659	-0.49613	-0.50159	-0.38992	0.88649	0.05711	24.10259	-5.17526	-0.239749472525946	-0.25404	-0.25545	-0.24014	-0.20937	-0.15457	0.18212	5.54611	-33.12229
"mult"	4	-0.208822448109277	0.0699311440694146	-0.677888437213476	0.1	-0.79861	-0.89272	-0.40498	-0.61525	-0.31815	0.18715	5.11013	-18.81341	-0.230132836273586	-0.26683	-0.29751	-0.15318	-0.20301	0.81664	0.0698	20.8903	-3.86699	-0.168321549271104	-0.19636	-0.22008	-0.10584	-0.151	0.78472	0.07563	19.60648	-5.69961
"mult"	4	-0.210466939059552	0.0421045213006437	-0.66305887341171	0.1	-0.50756	-0.73415	-0.74488	-0.66564	-0.62808	0.18484	5.30939	-24.69467	-0.218696413661423	-0.18702	-0.23804	-0.24016	-0.20958	0.9514	0.03193	33.40235	-3.01509	-0.163420818917391	-0.13367	-0.17955	-0.18057	-0.15989	0.83228	0.05933	23.49216	-16.52642
"mult"	4	-0.15596229552757	0.00970453524496406	-0.564824895966474	0.1	-0.57879	-0.57319	-0.56779	-0.53953	-0.48371	0.12787	11.20542	-23.86545	-0.15387230390575	-0.15934	-0.15412	-0.15341	-0.14862	0.99124	0.00982	52.26243	-7.51694	-0.124667899494963	-0.12874	-0.12551	-0.12451	-0.11991	0.87271	0.03745	30.85212	-30.1244
"mult"	4	-0.453760597901419	0.225241632084362	-0.783663951173976	0.1	-0.92306	-0.49045	-1.16672	-0.55443	-2.22827	0.46242	-9.36264	-26.77251	-0.475445308580691	-0.60757	-0.27322	-0.7425	-0.27849	0.35517	0.20667	3.52306	-7.68071	-0.232133039354113	-0.28711	-0.17101	-0.35099	-0.11942	-0.13524	0.27422	-1.0018	-14.05255
"mult"	4	-0.184312993253116	0.220345227280632	-0.0376553463580135	4.09490275250855	0.0126	-0.05491	-0.04072	-0.0676	0.57707	0.1687	6.77157	-5.03514	-0.23589718927335	0.20415	-0.37829	-0.34293	-0.42652	0.28288	0.21967	2.54734	-6.14643	-0.162097965654062	0.05641	-0.23597	-0.17979	-0.28905	0.5752	0.16907	6.73641	-4.75139
"mult"	4	-0.303496602037922	0.0229073902009986	-0.713021979252217	0.1	-0.69407	-0.70758	-0.73289	-0.71754	-2.20479	0.28232	-1.46762	-21.21459	-0.3066383198888	-0.29363	-0.31641	-0.30651	-0.31	0.97938	0.02265	38.90159	-1.67055	-0.199401684199678	-0.19194	-0.2031	-0.20198	-0.20059	0.5715	0.10323	14.62933	-25.18957
"mult"	4	-0.207067778403871	0.0609005353180692	-0.662689985657583	0.1	-0.64124	-0.73126	-0.56333	-0.71493	-0.59805	0.18676	5.14382	-25.28915	-0.216649344434254	-0.19758	-0.22903	-0.20352	-0.23647	0.92968	0.03918	30.13143	-4.44433	-0.162983249623063	-0.15036	-0.17651	-0.14701	-0.17806	0.8136	0.06378	22.3328	-12.48739
"mult"	4	-0.440110701695085	0.13560540380422	-0.81545204510144	0.1	-0.7329	-1.00955	-0.64822	-0.87113	-1.04	0.37601	-6.05275	-14.90688	-0.477328425109773	-0.41892	-0.53752	-0.43018	-0.52269	0.48133	0.1896	4.90282	-4.14528	-0.25939854339355	-0.21563	-0.32752	-0.21312	-0.28133	0.55139	0.17633	6.06365	-6.76851
"mult"	4	-0.21015174848726	0.0934749052976258	-0.034082262223646	5.22855540700537	-0.03379	-0.03247	-0.03502	-0.03505	0.88449	0.06475	22.09207	-3.77731	-0.272276669425735	-0.27149	-0.26055	-0.27173	-0.28534	0.64328	0.11379	13.07153	-1.76195	-0.186337431485353	-0.18487	-0.17742	-0.19074	-0.19232	0.8824	0.06533	21.94876	-3.0586
"mult"	4	-0.33866040968569	0.0506047973176464	-0.696419979687753	0.1	-0.78102	-0.70704	-0.65527	-0.64235	-4.56651	0.33772	-4.33425	-21.94112	-0.316720255038743	-0.34575	-0.3304	-0.2819	-0.30884	0.81438	0.06167	22.8724	-3.46859	-0.198706708860963	-0.22334	-0.20524	-0.17896	-0.18729	-0.21693	0.1579	7.82925	-17.66498
"mult"	4	-0.489216977974866	0.248137070098892	-0.761224043800319	0.1	-0.86657	-0.67237	-0.29346	-1.21249	-3.20349	0.56016	-12.43043	-21.3999	-0.144887120856714	-0.47257	-0.06081	0.58318	-0.62935	-2.5672	0.51602	-11.11735	-2.96252	-0.229120220627239	-0.257	-0.16764	-0.08222	-0.40962	-0.74372	0.36078	-5.39129	-14.59467
"mult"	4	-0.496520663611591	0.158829837338999	-0.634478513467716	0.1	-0.49932	-0.63448	-0.61713	-0.78698	-4.29453	0.56145	-12.4674	-23.07882	-0.215451233922431	-0.22176	-0.38128	-0.22032	-0.03845	-1.72694	0.40294	-7.15944	-6.9631	-0.182958967272703	-0.13591	-0.18569	-0.16101	-0.24922	-1.67315	0.39894	-7.00006	-16.31008
"mult"	4	-0.0735576050938107	0.0795767559320666	-0.43708241393664	0.1	-0.17412	-0.05505	-0.78506	-0.73409	0.48057	0.08167	18.37716	-6.8079	-0.0779978090113259	-0.02105	0.00808	-0.14377	-0.15524	0.67437	0.06467	22.11294	-8.03982	-0.0712746531030307	-0.02127	0.00096	-0.12881	-0.13598	0.67506	0.0646	22.13002	-6.98406
"mult"	4	-0.363389151263982	0.0467276090057567	-0.75259105143462	0.1	-0.75666	-0.72884	-0.86211	-0.66275	-1.74764	0.30667	-2.79131	-19.04124	-0.367014936974552	-0.37046	-0.32241	-0.43367	-0.34152	0.86657	0.06758	21.40804	-3.24968	-0.220197398210042	-0.22308	-0.20566	-0.26087	-0.19118	0.66261	0.10746	13.98674	-12.54005
"mult"	4	-0.131043440336362	0.248103788879234	-0.0791793613184522	0.92792965906911	-0.14234	-0.11653	0.08931	-0.14715	0.0208	0.27586	-1.09714	-18.08878	-0.130764200481387	-0.14949	-0.12034	-0.04409	-0.20914	0.17499	0.25321	0.27359	-10.24528	-0.0892967381999534	-0.13649	-0.10711	0.04026	-0.15385	0.13022	0.25999	-0.14915	-13.80818
"mult"	4	-0.47035922689829	0.0548191863344982	-0.776796631674043	0.1	-0.71625	-0.7208	-0.92126	-0.74887	-5.08175	0.43296	-8.30919	-21.18602	-0.528119066905526	-0.5134	-0.47262	-0.61086	-0.51559	0.82474	0.0735	20.06509	-5.85111	-0.24621470547054	-0.22532	-0.21983	-0.30192	-0.23778	-0.15293	0.18851	4.9947	-38.07635
"mult"	4	-0.255674217804335	0.00979195610852912	-0.681483159671956	0.1	-0.69363	-0.66287	-0.69555	-0.67387	-1.48466	0.22925	1.86412	-20.57557	-0.258760769151826	-0.26141	-0.24969	-0.2604	-0.26355	0.99418	0.0111	50.31262	-3.32485	-0.180480137723414	-0.183	-0.17451	-0.18269	-0.18172	0.7456	0.07335	20.09612	-35.75652
"mult"	4	-0.0883413552888669	0.00516836368478835	-0.42524106815606	0.1	-0.41965	-0.43036	-0.43055	-0.42041	0.24821	0.05734	24.0376	-21.95264	-0.0869150157028397	-0.08547	-0.08771	-0.08815	-0.08634	0.99241	0.00576	60.79906	-1.01275	-0.077085455620217	-0.07584	-0.07786	-0.07813	-0.07651	0.9545	0.01411	46.47476	-11.46919
"mult"	4	-0.252588321035728	0.0680768731981516	-0.695933625077784	0.1	-0.57045	-0.91223	-0.76341	-0.53764	-1.48033	0.24845	0.57717	-20.09996	-0.26895147765409	-0.23749	-0.34352	-0.27203	-0.22277	0.91723	0.04539	27.77797	-2.83661	-0.184963890726641	-0.15362	-0.24359	-0.19566	-0.14699	0.63937	0.09474	16.00351	-13.25748
"mult"	4	-0.220876560604665	0.195628574350849	-0.600788608145192	0.1	-0.78065	-0.23578	-0.75257	-0.63416	-1.44698	0.30822	-2.8719	-14.21281	-0.21527023658864	-0.375	0.02275	-0.3051	-0.20374	0.22812	0.17311	6.35835	-10.98896	-0.152954013802887	-0.22894	-0.0188	-0.20318	-0.1609	-0.02546	0.19953	4.08579	-8.83996
"mult"	4	-0.472341090184636	0.160145621048287	-0.732173052706386	0.1	-0.63811	-0.88589	-0.70249	-0.70219	-7.95231	0.53925	-11.82186	-24.06203	-0.385475841376943	-0.29722	-0.66004	-0.50353	-0.08111	-0.40043	0.21328	3.01922	-8.2094	-0.22454984669087	-0.1906	-0.29253	-0.22014	-0.19492	-2.22978	0.3239	-3.66589	-23.57187
"mult"	4	-0.170879200845957	0.114403075247537	-0.662250126683567	0.1	-0.72706	-0.52858	-0.73016	-0.6632	-0.06869	0.19036	4.83804	-13.48134	-0.226997481812022	-0.24991	-0.11573	-0.2936	-0.24876	0.58223	0.11902	12.35206	-4.52938	-0.165740488022174	-0.18054	-0.10784	-0.20362	-0.17096	0.66688	0.10628	14.16352	-5.76815
"mult"	4	-0.168571587570477	0.145847141044214	-0.462294512150503	0.1	-0.35504	-0.49079	-0.59212	-0.41123	-1.33185	0.29393	-2.11231	-20.43771	-0.150301850915304	-0.10483	-0.1725	-0.19143	-0.13244	0.01201	0.19132	4.75765	-11.16916	-0.107937361857193	-0.08017	-0.12149	-0.13732	-0.09276	-0.33052	0.22203	2.3764	-11.74802
"mult"	4	-0.324948121630587	0.0289444642257877	-0.729259803987971	0.1	-0.72404	-0.71678	-0.71858	-0.75764	-2.352	0.3003	-2.4557	-20.36392	-0.33235884305683	-0.33121	-0.31893	-0.34018	-0.33911	0.98007	0.02315	38.54577	-2.55854	-0.20896844051123	-0.20794	-0.20232	-0.20966	-0.21596	0.56274	0.10846	13.83849	-32.31218
"mult"	4	-0.195664594974369	0.247758683282882	-0.480402306892133	0.228702658722801	-0.43954	-0.77201	-0.51936	-0.1907	0.22657	0.22956	1.84251	-9.72815	-0.20228458124636	-0.32647	-0.18505	-0.15905	-0.13856	0.47462	0.1892	4.93619	-13.01465	-0.162196788058856	-0.23443	-0.18463	-0.13988	-0.08985	0.47955	0.18831	5.01163	-13.37356
"mult"	4	-0.0696613231906667	0.0466626922716387	-0.148804237108945	0.434165410131133	-0.14831	-0.12557	-0.12111	-0.20023	0.77627	0.04061	29.5586	-5.76939	-0.0871302901609708	-0.08159	-0.07935	-0.07849	-0.10909	0.6883	0.04793	26.90555	-1.92545	-0.0777624518505813	-0.07449	-0.06873	-0.0677	-0.10014	0.74462	0.04338	28.49994	-3.16227
"mult"	4	-0.486540543672163	0.0957297901622951	-0.714055215580487	0.1	-0.7289	-0.69399	-0.55387	-0.87947	-9.6085	0.49343	-10.40101	-24.64814	-0.422283829309306	-0.38744	-0.46002	-0.23269	-0.60898	0.41594	0.11578	12.79422	-4.83195	-0.216780359363467	-0.21796	-0.20733	-0.14949	-0.29234	-2.49363	0.28316	-1.51528	-21.01217
"mult"	4	-0.478762574540451	0.0770954048493877	-0.701582205936001	0.1	-0.54167	-0.86539	-0.64668	-0.75259	-10.64902	0.47061	-9.64346	-24.57021	-0.355721290765986	-0.18567	-0.49409	-0.30604	-0.43709	0.0686	0.13307	10.56688	-7.98486	-0.207993847716754	-0.13576	-0.27758	-0.18363	-0.23501	-2.86606	0.27111	-0.81956	-28.27055
"mult"	4	-0.463164706120733	0.161696740076877	-0.883154228625846	0.1	-0.94666	-1.0629	-0.76147	-0.76158	-1.38655	0.42419	-7.98182	-20.30721	-0.429438199122885	-0.49463	-0.4882	-0.40856	-0.32637	0.67901	0.15557	8.06776	-7.44019	-0.297243075536777	-0.27697	-0.35977	-0.29089	-0.26134	0.69683	0.15119	8.52474	-12.34362
"mult"	4	-0.288967033685185	0.098277578712441	-0.738276497146316	0.1	-0.87188	-0.78738	-0.46767	-0.82619	-1.17876	0.2914	-1.97408	-16.28747	-0.349058656710826	-0.42861	-0.3333	-0.26849	-0.36584	0.60521	0.12404	11.6911	-2.74724	-0.211426092341677	-0.25903	-0.22068	-0.13561	-0.23039	0.56291	0.13052	10.87688	-7.32272
"mult"	4	-0.24158254165668	0.195333496259991	-0.57838063579239	0.121127037687395	-0.73775	-0.81523	-0.99727	0.23673	0.0252	0.21787	2.67848	-12.54937	-0.139951107697812	-0.27678	-0.2723	-0.33742	0.3267	0.38289	0.17335	6.33595	-4.97814	-0.119027592448574	-0.18582	-0.1862	-0.23736	0.13327	0.39842	0.17116	6.53984	-6.98435
"mult"	4	-0.204580271046143	0.13305793190375	-0.602685874874601	0.1	-0.33181	-0.49576	-0.67244	-0.91074	-2.14353	0.27648	-1.13313	-22.01973	-0.182229282211274	-0.18508	-0.1048	-0.1487	-0.29034	0.05566	0.15154	8.48783	-11.97794	-0.139098757529223	-0.11535	-0.09025	-0.13216	-0.21864	-0.38229	0.18334	5.43972	-16.4348
"mult"	4	-0.31920586762717	0.0436972043244168	-0.74334238966776	0.1	-0.75155	-0.75733	-0.67298	-0.79151	-1.81487	0.29948	-2.4116	-19.83954	-0.343026682609684	-0.36692	-0.35789	-0.31094	-0.33635	0.90964	0.05366	25.09933	-2.88072	-0.214170673720463	-0.22435	-0.21821	-0.19174	-0.22239	0.63666	0.1076	13.96694	-14.44374
"mult"	4	-0.4674102324876	0.229104072262999	-0.83027498396728	0.1	-0.61616	-1.03293	-1.06793	-0.60408	-2.6193	0.50224	-10.68411	-21.25188	-0.463944405128297	-0.40184	-0.58492	-0.65212	-0.2169	0.61102	0.16465	7.16	-5.1419	-0.266574260952891	-0.23942	-0.32221	-0.37134	-0.13333	0.10781	0.24936	0.51877	-13.74428
"mult"	4	-0.200349531823304	0.0522130468743853	-0.659171868273256	0.1	-0.74896	-0.73004	-0.41853	-0.73915	-0.08949	0.16242	7.3783	-21.54385	-0.202088538768427	-0.22443	-0.21217	-0.12766	-0.24409	0.85096	0.06007	23.29238	-3.74813	-0.155981904829382	-0.17355	-0.16827	-0.09759	-0.18451	0.82656	0.0648	22.07943	-7.49406
"mult"	4	-0.209059262857772	0.0469633652828634	-0.635309536651679	0.1	-0.74101	-0.55209	-0.72139	-0.52675	-0.74338	0.17733	5.97249	-20.08109	-0.204792356437157	-0.24192	-0.1662	-0.22663	-0.18443	0.92706	0.03627	31.36448	-3.17631	-0.154536196410783	-0.18267	-0.12877	-0.17277	-0.13392	0.79538	0.06075	23.11176	-10.09096
"mult"	4	-0.196853700163774	0.018912960018497	-0.630493778639433	0.1	-0.69022	-0.68927	-0.54854	-0.59394	-0.67137	0.16635	6.99529	-20.61062	-0.201765988331768	-0.2097	-0.21738	-0.1911	-0.18889	0.97717	0.01944	41.34089	-4.61373	-0.152681636102601	-0.16218	-0.16599	-0.13966	-0.1429	0.86555	0.04718	27.15665	-16.77882
"mult"	4	-0.431371703045443	0.24799869855633	-0.792649498987135	0.1	-0.93274	-1.04028	-0.77056	-0.42703	-2.45257	0.48817	-10.22966	-22.39975	-0.363264737117172	-0.28042	-0.44238	-0.55784	-0.17241	0.33269	0.21462	2.91932	-2.65007	-0.234007263111828	-0.2669	-0.28857	-0.28891	-0.09164	-0.21702	0.28984	-1.88796	-16.87703
"mult"	4	-0.429527878283989	0.123568868963048	-0.7757163321533	0.1	-0.8569	-0.64451	-0.74744	-0.85401	-3.01212	0.40606	-7.28278	-18.63624	-0.467258236614675	-0.52454	-0.39623	-0.45973	-0.48854	0.71899	0.10746	13.98673	-2.92124	-0.246911730249734	-0.28883	-0.19332	-0.23426	-0.27124	0.26831	0.17341	6.33094	-9.6757
"mult"	4	-0.232319586467929	0.0514457341050729	-0.646570413542219	0.1	-0.61911	-0.65609	-0.66265	-0.64843	-1.5494	0.21955	2.55576	-29.7636	-0.213970888711143	-0.22317	-0.20855	-0.22265	-0.2015	0.88679	0.04627	27.47066	-10.21171	-0.160253195086516	-0.16213	-0.15871	-0.16569	-0.15449	0.55468	0.09176	16.51429	-20.49992
"mult"	4	-0.099150555988308	0.170290278329048	-0.146696924499285	0.350013049301223	-0.37843	-0.05456	-0.07104	-0.08276	-0.13903	0.2437	0.88592	-12.09644	-0.0944971194611488	-0.16222	-0.09994	-0.10191	-0.01392	0.04263	0.22342	2.27587	-10.03992	-0.0742769775432262	-0.13904	-0.075	-0.07004	-0.01303	-0.00508	0.22892	1.88679	-11.46854
"mult"	4	-0.268868401879445	0.097546782286372	-0.692569618716057	0.1	-0.72222	-0.57056	-0.89283	-0.58467	-1.1146	0.24592	0.7408	-20.05695	-0.260911412337192	-0.30148	-0.18882	-0.34109	-0.21224	0.8169	0.07237	20.31339	-4.15772	-0.182413769713726	-0.19991	-0.14224	-0.23901	-0.14849	0.61857	0.10445	14.44227	-10.58723
"mult"	4	-0.255515196546912	0.122435125114862	-0.61316548576879	0.1	-0.64623	-0.70786	-0.63026	-0.46831	-2.02553	0.27607	-1.10929	-19.935	-0.232099503289999	-0.18259	-0.29664	-0.27663	-0.17254	0.44308	0.11844	12.43008	-4.75847	-0.159507804065156	-0.14888	-0.19769	-0.17914	-0.11232	0.03684	0.15576	8.0477	-9.02912
"mult"	4	-0.472395029617473	0.0274221544386819	-0.772852263543594	0.1	-0.84129	-0.73157	-0.79886	-0.71969	-6.27932	0.45225	-9.00671	-21.84952	-0.515214454915033	-0.55639	-0.48855	-0.54532	-0.4706	0.93357	0.0432	28.56617	-6.82543	-0.246489810864052	-0.27303	-0.23122	-0.25801	-0.22371	-0.50797	0.20584	3.58749	-44.40649
"mult"	4	-0.356226184580009	0.131102904095314	-0.770616985494399	0.1	-0.86744	-0.71485	-0.90792	-0.59226	-1.46055	0.32924	-3.9277	-23.25551	-0.442915038638809	-0.50311	-0.37292	-0.45964	-0.43598	0.53507	0.14312	9.4023	-2.06203	-0.226351547006664	-0.26473	-0.19207	-0.25357	-0.19504	0.55455	0.14009	9.74476	-10.14704
"mult"	4	-0.197309173096437	0.0562828092952259	-0.650519734348342	0.1	-0.51637	-0.89826	-0.69679	-0.49066	-0.2604	0.15941	7.67705	-19.7482	-0.204562793669106	-0.16606	-0.25639	-0.21764	-0.17815	0.93222	0.03697	31.06034	-6.31644	-0.15551323262203	-0.12364	-0.20552	-0.16596	-0.12693	0.88739	0.04765	26.99896	-9.55134
"mult"	4	-0.469219594739843	0.180864137189928	-0.767843927080248	0.1	-1.01418	-0.45602	-0.93909	-0.66209	-2.99533	0.5496	-12.1261	-20.2304	-0.226527209621416	-0.44847	0.02297	-0.29042	-0.19018	-1.30443	0.4174	-7.72375	-5.37489	-0.248175040772826	-0.35979	-0.13684	-0.31484	-0.18122	-0.40547	0.32598	-3.76808	-11.95371
"mult"	4	-0.23557838073466	0.175076510116924	-0.609121333444203	0.1	-1.14121	-0.48533	-0.34358	-0.46636	-0.91163	0.23218	1.6612	-18.3999	-0.207717811443873	-0.34956	-0.14447	-0.14885	-0.18799	0.53312	0.11474	12.93827	-4.06256	-0.148556478373708	-0.27099	-0.10553	-0.09748	-0.12023	0.35507	0.13486	10.35371	-7.37087
"mult"	4	-0.41253961159382	0.161621782754082	-0.742570451206215	0.1	-0.94763	-0.96158	-0.42996	-0.63111	-2.72776	0.42773	-8.11493	-17.03302	-0.468753176695727	-0.70842	-0.48334	-0.58392	-0.09933	-0.09864	0.23221	1.65893	-8.89384	-0.229067513101686	-0.31959	-0.30455	-0.10031	-0.19182	-0.00499	0.22209	2.37169	-8.85739
"mult"	4	-0.27504203786375	0.197813812701497	-0.684959870551613	0.13263492690485	-1.24404	-0.13916	-0.4466	-0.91005	-0.48613	0.34905	-4.86231	-16.06232	-0.150356682836506	-0.33959	-0.0136	-0.10534	-0.1429	-0.32669	0.32979	-3.95437	-9.58891	-0.191335630228238	-0.31296	-0.08834	-0.15486	-0.20919	0.15782	0.26276	-0.3188	-12.66717
"mult"	4	-0.276660045143217	0.183809450769331	-0.705716935181936	0.119266457869889	-0.8049	-0.72617	-1.10357	-0.18823	-0.71276	0.30248	-2.57136	-12.99108	-0.299492977818441	-0.25442	-0.30778	-0.33139	-0.30438	0.39079	0.1804	5.69824	-7.56984	-0.192182766853522	-0.18525	-0.18729	-0.25662	-0.13957	0.27917	0.19623	4.35228	-13.03784
"mult"	4	-0.38586138287792	0.0774001710233279	-0.726783555912719	0.1	-0.62755	-0.79115	-0.7495	-0.73893	-5.54176	0.40005	-7.04423	-22.22158	-0.391555300337517	-0.34343	-0.47883	-0.32761	-0.41635	0.78032	0.07331	20.10599	-3.86246	-0.218879935509709	-0.18285	-0.25312	-0.21724	-0.22231	-0.51288	0.19238	4.6693	-19.77857
"mult"	4	-0.126216837693937	0.00299545587040484	-0.520022542024836	0.1	-0.52005	-0.50306	-0.52648	-0.5305	0.04455	0.09034	16.76349	-22.47366	-0.127333770007631	-0.12858	-0.12325	-0.12858	-0.12893	0.99852	0.00356	68.50671	-7.93289	-0.107009644313128	-0.10781	-0.10346	-0.10815	-0.10863	0.95916	0.01868	41.98416	-35.04238
"mult"	4	-0.308304649556521	0.119024870393332	-0.689242047019731	0.1	-0.54219	-0.81894	-0.62393	-0.7719	-3.58992	0.35905	-5.3143	-20.53766	-0.292261135586995	-0.23487	-0.38348	-0.20534	-0.34535	0.50798	0.11756	12.55053	-8.95104	-0.191517867196095	-0.14831	-0.2381	-0.15993	-0.21973	-0.33428	0.19359	4.56948	-15.58466
"mult"	4	-0.360481489275116	0.0651703767944127	-0.693428935750746	0.1	-0.6954	-0.67897	-0.72454	-0.6748	-4.94798	0.34988	-4.90041	-21.91314	-0.319305769970674	-0.29783	-0.32713	-0.36128	-0.29097	0.73078	0.07444	19.86169	-5.01738	-0.199043727757374	-0.19535	-0.19852	-0.21641	-0.1859	-0.38979	0.16913	6.73081	-17.62626
"mult"	4	-0.230601371859666	0.166433339647483	-0.537919574250011	0.1	-0.80335	-0.12892	-0.6685	-0.55091	-2.34387	0.35738	-5.23976	-20.17198	-0.182599165851131	-0.3043	-0.06354	-0.21908	-0.14348	-0.3901	0.23043	1.78225	-10.87894	-0.123845865598673	-0.20363	-0.03337	-0.15097	-0.10742	-1.01384	0.27734	-1.18307	-14.77485
"mult"	4	-0.424677931831684	0.0803581612417474	-0.801053074620872	0.1	-0.87699	-0.72754	-0.70906	-0.89062	-2.2147	0.36604	-5.62293	-18.13233	-0.416805772388768	-0.45195	-0.37817	-0.35819	-0.47891	0.91006	0.06122	22.98823	-8.09389	-0.253164886183734	-0.27769	-0.22725	-0.21703	-0.29069	0.64989	0.1208	12.11507	-14.39789
"mult"	4	-0.160032882145606	0.114256686065346	-0.596397184961362	0.1	-0.93375	-0.48606	-0.47839	-0.48739	-0.20751	0.17666	6.03375	-13.62176	-0.14378592956798	-0.18999	-0.15961	-0.07672	-0.14883	0.48331	0.11556	12.82475	-12.07931	-0.119895148078348	-0.16421	-0.12197	-0.07448	-0.11892	0.39213	0.12534	11.52461	-13.03248
"mult"	4	-0.336751674104016	0.22165431844769	-0.658697475118522	0.1	-0.42271	-0.66083	-0.86852	-0.68273	-2.66986	0.37345	-5.9434	-22.76331	-0.265206745637031	0.01047	-0.24399	-0.46851	-0.35879	0.07477	0.18751	5.07956	-9.42666	-0.176917293556387	-0.0871	-0.16639	-0.26412	-0.19005	-0.40831	0.23134	1.71868	-13.61186
"mult"	4	-0.485181793267839	0.00620176980737597	-0.764034649512076	0.1	-0.76683	-0.75471	-0.76825	-0.76635	-7.50004	0.46253	-9.36632	-22.86736	-0.497150025500105	-0.4998	-0.48949	-0.49928	-0.50003	0.99292	0.01335	47.3613	-6.04414	-0.242799368773024	-0.24374	-0.23862	-0.24468	-0.24416	-0.91879	0.21976	2.54069	-75.06798
"mult"	4	-0.29027194523951	0.104849618219305	-0.717743847613797	0.1	-0.69625	-1.00055	-0.70686	-0.46732	-1.76133	0.28618	-1.68509	-18.76786	-0.314957952594496	-0.31297	-0.40035	-0.31524	-0.23127	0.83774	0.06937	20.98887	-1.36672	-0.198889541804243	-0.19336	-0.27507	-0.19994	-0.1272	0.52076	0.11922	12.32509	-10.65969
"mult"	4	-0.43099647971103	0.124761871353257	-0.779855966508522	0.1	-0.68186	-0.71133	-0.71903	-1.0072	-1.82368	0.40132	-7.09516	-19.94494	-0.362445235646939	-0.38476	-0.35629	-0.27071	-0.43803	0.55997	0.15843	7.77654	-4.3986	-0.236230901065669	-0.22755	-0.18242	-0.23842	-0.29654	0.27153	0.20384	3.7436	-11.77259
"mult"	4	-0.397784534737002	0.124395075021312	-0.671758664026835	0.1	-0.75204	-0.80895	-0.6781	-0.44795	-5.62445	0.39468	-6.82827	-21.92407	-0.316056477509617	-0.38421	-0.37362	-0.40365	-0.10274	0.25793	0.1321	10.6844	-6.0245	-0.191082502366722	-0.22138	-0.23703	-0.21059	-0.09533	-1.10183	0.22232	2.35539	-14.07168
"mult"	4	-0.283412180701271	0.197094639879651	-0.0792718243137119	2.31900933441122	-0.00893	-0.04706	-0.15434	-0.10676	0.802	0.1166	12.68175	-5.66539	-0.287009322921624	-0.02995	-0.24171	-0.4791	-0.39727	0.58598	0.1686	6.78046	-1.86721	-0.199117000345232	-0.02253	-0.12461	-0.37873	-0.2706	0.79688	0.11809	12.47735	-4.24617
"mult"	4	-0.169037008879241	0.134675273788162	-0.583608258222114	0.109040357974265	-1.00638	-0.47226	-0.20104	-0.65475	-1.18701	0.23572	1.41894	-19.09602	-0.168772581352216	-0.27576	-0.08803	-0.15114	-0.16016	0.23871	0.13907	9.86113	-9.10667	-0.131651459992754	-0.22031	-0.0794	-0.09471	-0.13219	-0.0254	0.1614	7.47858	-13.16408
"mult"	4	-0.410881867387798	0.216468041704502	-0.818595787181467	0.1	-0.99361	-1.24044	-0.25539	-0.78494	-2.78187	0.46436	-9.42962	-22.78788	-0.371674914664984	-0.6268	-0.62454	-0.0637	-0.17167	0.53339	0.16311	7.31017	-2.27228	-0.238235075950569	-0.32023	-0.38474	-0.04927	-0.19869	-0.06652	0.2466	0.69696	-21.18713
"mult"	4	-0.294016175647266	0.0868794198031537	-0.639189537431349	0.1	-0.54506	-0.58927	-0.79498	-0.62745	-5.74696	0.33004	-3.96651	-24.01174	-0.266717973873288	-0.23714	-0.19834	-0.34921	-0.28218	0.35626	0.10195	14.82987	-6.02228	-0.173945213249234	-0.14483	-0.14736	-0.22837	-0.17522	-0.98549	0.17904	5.81929	-14.96578
"mult"	4	-0.435477832180914	0.157551545475144	-0.729352885442906	0.1	-0.7482	-0.76463	-0.64401	-0.76057	-6.48138	0.44499	-8.74784	-23.98406	-0.341254062688873	-0.42184	-0.361	-0.2223	-0.35988	0.00239	0.1625	7.37064	-1.9172	-0.227195270385582	-0.24646	-0.23956	-0.1845	-0.23825	-1.05296	0.2331	1.59726	-13.83928
"mult"	4	-0.42444958940614	0.236191461852286	-0.608576250439895	0.235520804105372	0.0806	-0.52662	-0.88942	-1.09886	-0.58097	0.4033	-7.1738	-13.79119	-0.292566803409725	-0.03484	-0.29915	-0.41891	-0.41737	0.30118	0.26813	-0.6426	-5.85991	-0.240808455593499	-0.03516	-0.12745	-0.3636	-0.43703	0.25745	0.27639	-1.12821	-14.84692
