"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.max"	"u.hats.A"	"u.hats.B"	"u.hats.C"	"u.hats.D"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.A"	"s.hats.B"	"s.hats.C"	"s.hats.D"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.A"	"w.hats.B"	"w.hats.C"	"w.hats.D"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"mult"	4	-0.52765390285058	0.191037809825502	-0.703268731492974	2.04355837644946	-0.08847	-0.09878	-1.30994	-1.31588	-12.31215	11.59693	-37.69679	-5.8329	-0.509112335667249	-0.48047	-0.52606	-0.51146	-0.51847	0.98281	0.4167	-4.43546	-2.51353	-3.88892284214979	-1.65224	-1.84442	-6.00794	-6.05109	-4.33872	7.34409	-33.12834	-15.35522
"mult"	4	-1.93823651684215	0.0871951865847223	-0.760308537566413	2.04355837644946	-0.21735	-0.21712	-1.30735	-1.29942	-1.58466	28.12488	-46.55593	-4.38596	0	0	0	0	0	-2.56978	33.05291	-48.17048	-0.29414	-4.94817065609074	-1.07872	-1.07122	-8.89304	-8.7497	-0.81293	23.55479	-44.78268	-27.67231
"mult"	4	-1.29080869690515	0.0342389036086388	-0.88485971772994	2.04355837644946	-0.03746	-0.03594	-1.73365	-1.73238	-31.30084	16.33981	-41.12543	-6.76154	0	0	0	0	0	-63.47714	23.0857	-44.58152	-1.47268	-5.06315169253411	-0.79414	-0.76046	-9.35562	-9.34239	-15.37387	11.63365	-37.7284	-26.78882
"mult"	4	-0.487043322215323	0.134893983311485	-0.695341362198878	2.04355837644946	-0.1138	-0.11079	-1.26894	-1.28783	-8.67641	10.9133	-37.08921	-5.44372	-0.520647137519742	-0.53598	-0.52682	-0.50783	-0.51196	0.97709	0.53104	-6.86024	-4.11876	-3.95319412248998	-2.07124	-2.01793	-5.81298	-5.91062	-2.36243	6.43318	-31.80407	-18.23464
"mult"	4	-1.75927272232948	0.20926567283459	-0.943997727806748	2.04355837644946	-0.20211	-0.19551	-1.68915	-1.68922	-2.81326	21.61887	-43.92505	-3.37623	0	0	0	0	0	-5.53774	28.30733	-46.62059	-2.33334	-6.12577168935595	-2.44727	-2.27457	-9.90148	-9.87977	-1.22531	16.51508	-41.23212	-24.88749
"mult"	4	-1.97480312217958	0.0841555211227387	-0.637793444214473	2.04355837644946	-0.15655	-0.15868	-1.11606	-1.11988	-1.53959	30.4955	-47.36518	-6.36408	0	0	0	0	0	-2.23238	34.40455	-48.57127	-6.93209	-4.52223242698638	-0.49528	-0.57141	-8.47329	-8.54895	-0.79782	25.65829	-45.63805	-31.40939
"mult"	4	-0.583463203406427	0.201047810085583	-0.716048910148124	2.04355837644946	-0.06725	-0.0647	-1.3966	-1.33564	-14.49725	12.3162	-38.29854	-6.11199	-0.594688636988278	-0.59466	-0.58055	-0.6247	-0.57884	0.99052	0.30456	-1.3004	-1.85117	-3.86510928758554	-1.341	-1.29078	-6.61379	-6.21486	-5.91621	8.2278	-34.26457	-13.55826
"mult"	4	-1.14225300624967	0.0126694450736977	-0.841111501690592	2.04355837644946	-0.00892	-0.00756	-1.67386	-1.67411	-141.11629	15.83568	-40.81204	-9.70748	0	0	0	0	0	-281.65529	22.33281	-44.24996	-0.60595	-4.47009658271956	-0.19802	-0.16753	-8.75655	-8.75829	-76.86586	11.72164	-37.80375	-28.19524
"mult"	4	-0.402077793283388	0.0784852710785344	-0.65845199735339	2.04355837644946	-0.14961	-0.14141	-1.16559	-1.1772	-6.19087	9.39026	-35.58611	-5.1623	-0.398957705812038	-0.40903	-0.39138	-0.39242	-0.40301	0.99917	0.10059	9.7777	-1.17973	-3.76461806048601	-2.42349	-2.29402	-5.12715	-5.21382	-1.0661	5.03341	-29.35037	-15.57572
"mult"	4	-1.78314843853004	0.13090875511989	-0.95172000228089	2.04355837644946	-0.22547	-0.22365	-1.68245	-1.67531	-2.50257	21.94968	-44.07691	-3.31383	0	0	0	0	0	-4.98337	28.68849	-46.75435	-0.56875	-6.1808230592572	-2.509	-2.46122	-9.91817	-9.83489	-1.08529	16.93626	-41.48395	-23.52691
"mult"	4	-1.46160692932317	0.024359286238905	-0.932672197464507	2.04355837644946	-0.09008	-0.08914	-1.77714	-1.77432	-10.87966	17.23549	-41.65909	-4.92165	0	0	0	0	0	-22.48353	24.23278	-45.06645	-0.10418	-5.78902864704948	-1.70948	-1.68838	-9.89389	-9.86437	-4.79054	12.0332	-38.06608	-27.53601
"mult"	4	-0.323634679918178	0.244217984785791	-0.632876804851807	2.04355837644946	-0.19591	-0.17206	-1.05971	-1.10382	-3.93056	7.71675	-33.62332	-4.80128	-0.332008085526124	-0.35075	-0.31593	-0.32844	-0.33292	0.9947	0.25309	0.55076	-0.65297	-3.63020218536218	-2.78425	-2.45746	-4.55927	-4.71983	0.00544	3.46578	-25.61877	-9.45484
"mult"	4	-0.859562634897884	0.11682658479549	-0.771530869690551	2.04355837644946	-0.01199	-0.01421	-1.53045	-1.52948	-132.0341	14.69611	-40.06521	-9.78272	-0.388702240854372	0	0	-0.77351	-0.7813	-34.02649	7.54083	-33.39271	-0.09526	-3.90632068235658	-0.26465	-0.31388	-7.52647	-7.52028	-74.31326	11.05749	-37.22047	-19.84461
"mult"	4	-0.43348094454268	0.243994071497582	-0.681918265538223	2.04355837644946	-0.16904	-0.14049	-1.22127	-1.19688	-6.51259	9.96281	-36.17798	-5.14495	-0.506774443749588	-0.57168	-0.51819	-0.47446	-0.46277	0.88365	1.23986	-15.33933	-1.43203	-4.03988420419552	-2.86771	-2.40847	-5.51244	-5.37092	-1.04114	5.19306	-29.66261	-10.13378
"mult"	4	-0.654524970741477	0.0985575502272695	-0.736002515733907	2.04355837644946	-0.05651	-0.05228	-1.41622	-1.41899	-22.56204	13.07967	-38.89998	-6.75746	-0.717066767277367	-0.75601	-0.72496	-0.68664	-0.70066	0.94446	0.63503	-8.6485	-1.06046	-3.92988501702516	-1.1653	-1.078	-6.72309	-6.75314	-10.24207	9.0347	-35.20011	-17.9876
"mult"	4	-0.480628541111946	0.0496807041345164	-0.685985703455987	2.04355837644946	-0.11411	-0.10395	-1.25231	-1.27357	-8.9674	10.81531	-36.99901	-5.49822	-0.473577904199224	-0.48629	-0.45336	-0.47437	-0.48029	0.99856	0.13004	7.2101	-1.04428	-3.84822715944103	-2.048	-1.86839	-5.68206	-5.79446	-2.59697	6.49705	-31.90287	-17.22994
"mult"	4	-0.245099872723222	0.197436764952727	-0.568253422141057	2.04355837644946	-0.18193	-0.24266	-0.94387	-0.90457	-2.69665	5.88006	-30.90505	-4.83079	-0.243037334032543	-0.21559	-0.27307	-0.2525	-0.23099	0.99731	0.15875	5.21466	-2.82896	-3.12067444629637	-2.18053	-2.85947	-3.85135	-3.59135	0.434	2.30083	-21.52208	-10.32792
"mult"	4	-0.789213916030713	0.101018881890923	-0.759983873831531	2.04355837644946	-0.02566	-0.02101	-1.49822	-1.49504	-60.68345	14.28163	-39.77913	-8.32473	-0.815067174756988	-0.86082	-0.75403	-0.88038	-0.76504	0.83672	0.73477	-10.10746	-1.56082	-3.89411680558553	-0.55889	-0.45752	-7.30044	-7.25961	-32.70288	10.55667	-36.75697	-20.52444
"mult"	4	-0.857034850853961	0.0252515647443943	-0.772429951086735	2.04355837644946	-0.01026	-0.00773	-1.53797	-1.53375	-140.66352	14.69825	-40.06667	-9.90065	-0.730176773256157	-0.78911	-0.53212	-0.79942	-0.80006	0.5337	0.84327	-11.48472	-0.9801	-3.88611060388723	-0.22725	-0.171	-7.58931	-7.55689	-79.92487	11.10907	-37.267	-25.43617
"mult"	4	-1.59720794536406	0.120604740979616	-0.957966872578224	2.04355837644946	-0.13859	-0.13946	-1.76591	-1.7879	-5.62877	18.58951	-42.41536	-3.99522	0	0	0	0	0	-11.64058	25.67053	-45.64282	-0.38	-6.18899570040096	-2.2663	-2.28692	-9.97805	-10.22471	-2.37374	13.26193	-39.03836	-22.6686
"mult"	4	-1.8289181309985	0.0972194434143603	-0.913329198915347	2.04355837644946	-0.22929	-0.22144	-1.60693	-1.59566	-2.14345	23.42532	-44.72756	-3.33234	0	0	0	0	0	-4.07166	29.75483	-47.1193	-1.50401	-5.85569575482244	-2.22884	-2.01064	-9.67349	-9.50981	-0.97767	18.58061	-42.41057	-25.36047
"mult"	4	-0.909415479120798	0.00765468901954591	-0.784291070582918	2.04355837644946	-0.00351	-0.00388	-1.56518	-1.56459	-354.52796	14.97543	-40.25349	-11.69752	-0.836038248872943	-0.71842	-0.87631	-0.90443	-0.845	0.58848	0.50949	-6.44601	-0.80527	-3.94264914719286	-0.07839	-0.08676	-7.80525	-7.8002	-204.17087	11.37628	-37.50469	-31.60235
"mult"	4	-0.628563862806186	0.0990649607847445	-0.726071567574873	2.04355837644946	-0.05802	-0.05958	-1.39336	-1.39333	-18.89218	12.80079	-38.68445	-6.44737	-0.617962070604264	-0.60579	-0.61797	-0.61732	-0.63077	0.99793	0.13069	7.15981	-1.29441	-3.88167193172429	-1.17511	-1.20663	-6.56606	-6.57889	-8.33447	8.7688	-34.90139	-20.02778
"mult"	4	-1.56511794484686	0.0399360714363866	-0.954733718335295	2.04355837644946	-0.13071	-0.13156	-1.77975	-1.77692	-6.4731	18.17897	-42.19204	-4.18392	0	0	0	0	0	-13.42074	25.25298	-45.47883	-0.43688	-6.14069797548172	-2.21629	-2.23574	-10.07491	-10.03585	-2.74036	12.86102	-38.7314	-27.1661
"mult"	4	-0.605249126604758	0.131237323861569	-0.721872974646391	2.04355837644946	-0.06745	-0.06855	-1.36957	-1.38192	-17.33163	12.52603	-38.46747	-6.32885	-0.620075739679558	-0.62466	-0.63077	-0.60533	-0.61954	0.99489	0.20918	2.45612	-0.35671	-3.90597024528959	-1.34784	-1.36967	-6.4089	-6.49747	-7.26419	8.41033	-34.48399	-16.45714
"mult"	4	-0.766036333749071	0.0576548520475626	-0.75659188314299	2.04355837644946	-0.02418	-0.02645	-1.48819	-1.48755	-52.81098	14.10437	-39.65423	-8.09625	-0.788602322708795	-0.78128	-0.81467	-0.77464	-0.78382	0.9912	0.18039	3.93691	-0.65428	-3.88238313664498	-0.52237	-0.5716	-7.21918	-7.21639	-28.08527	10.36943	-36.578	-21.62856
"mult"	4	-0.742323867161758	0.114899207488634	-0.747321000567972	2.04355837644946	-0.02552	-0.02261	-1.47388	-1.46728	-44.33135	13.96691	-39.5563	-7.79501	-0.605891953651831	-0.57603	-0.49183	-0.71275	-0.64297	0.48314	1.49138	-17.18639	-1.11645	-3.80155611521336	-0.54684	-0.48403	-7.11823	-7.05713	-23.76011	10.32232	-36.53247	-18.12892
"mult"	4	-0.472054069756996	0.0167432836606167	-0.685238019720806	2.04355837644946	-0.11351	-0.11454	-1.2574	-1.25551	-8.56843	10.66182	-36.85608	-5.44151	-0.468275980489221	-0.4643	-0.46748	-0.4702	-0.47112	0.99958	0.07042	13.34311	-1.50981	-3.86240957673167	-2.01703	-2.03495	-5.70182	-5.69585	-2.34447	6.30339	-31.60027	-21.82834
"mult"	4	-1.67319004464662	0.144470506056678	-0.974463043240548	2.04355837644946	-0.19757	-0.1823	-1.76047	-1.75751	-3.87575	19.59893	-42.94414	-3.60392	0	0	0	0	0	-8.04771	26.69814	-46.03533	-0.69974	-6.42316578399498	-2.89988	-2.53312	-10.15409	-10.10557	-1.60728	14.33195	-39.8143	-22.20406
"mult"	4	-1.26043737636646	0.0180338994832709	-0.876059047067069	2.04355837644946	-0.03163	-0.03151	-1.72252	-1.71857	-39.81447	16.21141	-41.04654	-7.2326	0	0	0	0	0	-80.54851	22.91509	-44.50734	-0.52086	-4.94836528526824	-0.67718	-0.67444	-9.23924	-9.20261	-19.90598	11.60243	-37.70153	-26.57047
"mult"	4	-0.113108995673247	0.0892472705454566	-0.420732393844976	2.04355837644946	-0.21906	-0.2523	-0.59751	-0.61406	-0.55696	2.33276	-21.65989	-5.27331	-0.114337561385775	-0.10594	-0.11964	-0.11599	-0.11577	0.99766	0.09042	10.84308	-3.48716	-1.88699375357372	-1.59378	-1.81434	-2.0631	-2.07676	0.9211	0.52514	-6.74854	-8.38417
"mult"	4	-0.32922165542841	0.0803920792532153	-0.629069149399879	2.04355837644946	-0.17743	-0.17287	-1.06848	-1.09749	-4.15269	7.81974	-33.7559	-4.93941	-0.332784922522231	-0.33553	-0.32872	-0.32798	-0.33892	0.99841	0.1375	6.65173	-2.31624	-3.59483267863538	-2.56872	-2.5055	-4.57714	-4.72796	-0.10084	3.61442	-26.0387	-17.97657
"mult"	4	-1.08762764529092	0.13987176126102	-0.826092679898253	2.04355837644946	-0.00773	-0.00374	-1.64355	-1.64935	-295.48502	15.66836	-40.70582	-11.27124	-0.100178232340557	0	0	-0.48713	0.08642	-340.17239	16.80773	-41.40778	-0.33652	-4.316853195017	-0.17178	-0.08223	-8.4838	-8.52961	-164.47149	11.70533	-37.78983	-22.71894
"mult"	4	-1.36751946429722	0.114663454471156	-0.910091357182961	2.04355837644946	-0.05361	-0.06174	-1.75545	-1.76956	-18.9319	16.68854	-41.33661	-5.81886	0	0	0	0	0	-38.87859	23.60553	-44.8042	-0.75998	-5.41775099947433	-1.08695	-1.26868	-9.59562	-9.71975	-8.76842	11.68305	-37.77077	-22.88646
"mult"	4	-0.326104730356019	0.109457784565166	-0.618984259098619	2.04355837644946	-0.17466	-0.18175	-1.06936	-1.05017	-4.05847	7.83605	-33.77674	-4.9308	-0.324233029610948	-0.3212	-0.3317	-0.32716	-0.31687	0.99958	0.07158	13.18069	-1.53255	-3.53429739252683	-2.50182	-2.59939	-4.57638	-4.4596	-0.11611	3.68079	-26.22065	-14.49919
"mult"	4	-0.758423825376667	0.227895515738055	-0.747482803251231	2.04355837644946	-0.04211	-0.01161	-1.48321	-1.453	-45.51711	14.06881	-39.62899	-7.85793	-0.67889092070391	-0.69541	-0.62137	-0.71223	-0.68655	0.84607	0.8093	-11.07348	-2.46568	-3.81770783345248	-0.90562	-0.24258	-7.16984	-6.95279	-24.39446	10.3949	-36.60254	-20.4032
"mult"	4	-0.401007551583461	0.0333954892703332	-0.65899967665818	2.04355837644946	-0.14401	-0.14587	-1.17403	-1.17209	-6.08764	9.38297	-35.57835	-5.14157	-0.399584085350373	-0.39787	-0.40188	-0.40019	-0.3984	0.99988	0.03877	19.31204	-1.25528	-3.7686338434967	-2.33697	-2.36635	-5.19288	-5.17833	-1.02725	5.01815	-29.32	-20.75914
"mult"	4	-1.86870386080118	0.146609530085698	-0.885430679026379	2.04355837644946	-0.25135	-0.23708	-1.53408	-1.51921	-1.85642	24.80155	-45.29845	-3.45839	0	0	0	0	0	-3.4203	30.85274	-47.48164	-2.69119	-5.64287655753733	-2.11603	-1.70411	-9.48799	-9.26338	-0.8797	20.11928	-43.20617	-27.31341
"mult"	4	-0.614720996608958	0.0209070092532784	-0.724745748784519	2.04355837644946	-0.06394	-0.06381	-1.38338	-1.38785	-17.99604	12.65527	-38.57012	-6.3676	-0.617447264103565	-0.61771	-0.61689	-0.61746	-0.61773	0.99979	0.0423	18.43914	-4.86339	-3.90221816206415	-1.28475	-1.28224	-6.50784	-6.53404	-7.70553	8.56717	-34.66876	-26.58388
"mult"	4	-1.97016583114164	0.0119407731108367	-0.650730723675333	2.04355837644946	-0.16461	-0.16526	-1.13699	-1.13607	-1.53639	30.20684	-47.27007	-6.14151	0	0	0	0	0	-2.25469	34.21784	-48.51686	-0.0151	-4.55023129550007	-0.56589	-0.58882	-8.53204	-8.51417	-0.79714	25.42663	-45.54735	-34.5172
"mult"	4	-0.199190978705883	0.137860676040873	-0.533127230430771	2.04355837644946	-0.23031	-0.2435	-0.82691	-0.8318	-1.69292	4.69196	-28.64789	-4.82505	-0.204973422895717	-0.20426	-0.21385	-0.19682	-0.20496	0.99488	0.20453	2.68117	-4.05949	-2.84650041687684	-2.40218	-2.5297	-3.1841	-3.27002	0.73188	1.4805	-17.11319	-12.39123
"mult"	4	-0.786995134199969	0.026645481295418	-0.759845166589981	2.04355837644946	-0.02144	-0.02127	-1.49815	-1.49852	-64.00118	14.2494	-39.75653	-8.46796	-0.841880625132984	-0.86597	-0.86343	-0.82597	-0.81215	0.94996	0.39535	-3.90957	-0.55309	-3.87837866779038	-0.46657	-0.46296	-7.29239	-7.2916	-34.67822	10.55692	-36.7572	-22.84502
"mult"	4	-1.48953164500417	0.0613957780296914	-0.935077480242484	2.04355837644946	-0.09677	-0.0988	-1.7744	-1.77034	-9.45594	17.4673	-41.79269	-4.72077	0	0	0	0	0	-19.47977	24.44594	-45.15403	-0.93349	-5.84566141738877	-1.77781	-1.82381	-9.90937	-9.87165	-4.13853	12.24514	-38.24067	-24.10737
"mult"	4	-1.20691032778705	0.248062739730813	-0.86435863467149	2.04355837644946	-0.04687	-0.00084	-1.71869	-1.69103	-55.11622	16.04616	-40.94408	-7.96388	-0.274183113994292	0	-0.39629	0	-0.70044	-30.07	11.93982	-37.98817	-0.45864	-4.78982520949577	-1.02072	-0.01105	-9.19328	-8.93425	-28.43419	11.62125	-37.71774	-19.2319
"mult"	4	-0.705619366490282	0.187165132258087	-0.740947821825277	2.04355837644946	-0.03535	-0.03688	-1.44215	-1.44942	-32.36348	13.51254	-39.22557	-7.28239	-0.629709094883457	-0.58426	-0.60333	-0.63793	-0.69331	0.89277	0.76607	-10.52456	-1.24632	-3.8392332943579	-0.74342	-0.7756	-6.88181	-6.9561	-16.28419	9.72581	-35.93722	-19.69175
"mult"	4	-0.283360230992548	0.0910654004546814	-0.602031011044267	2.04355837644946	-0.19313	-0.20679	-0.99416	-1.01404	-3.19867	6.77271	-32.3184	-4.79159	-0.286600910199152	-0.28044	-0.29643	-0.28085	-0.28868	0.99839	0.13253	7.01977	-0.65561	-3.39970621954399	-2.52968	-2.69948	-4.13219	-4.23748	0.27784	2.80882	-23.51704	-12.4038
"mult"	4	-0.566698285588063	0.0320868157432415	-0.713521765848462	2.04355837644946	-0.08194	-0.08171	-1.347	-1.34344	-13.71959	12.04182	-38.07324	-5.99584	-0.577621796458633	-0.58357	-0.58249	-0.57278	-0.57165	0.99748	0.15745	5.2971	-1.00138	-3.92338707237014	-1.58944	-1.58509	-6.26996	-6.24906	-5.1793	7.80214	-33.73337	-20.01839
"mult"	4	-1.42066189185716	0.148938673082739	-0.926366782383283	2.04355837644946	-0.06839	-0.07884	-1.7859	-1.77233	-13.43515	16.89706	-41.46078	-5.21395	0	0	0	0	0	-27.83413	23.88107	-44.92025	-0.54741	-5.64870516865628	-1.33452	-1.56758	-9.90524	-9.78749	-6.01529	11.7794	-37.85291	-20.47221
"mult"	4	-0.229120929387864	0.13985234790016	-0.560805907599983	2.04355837644946	-0.22842	-0.23195	-0.88532	-0.89752	-2.01095	5.38467	-30.02494	-4.80234	-0.237354611020265	-0.24197	-0.24504	-0.23345	-0.22896	0.98797	0.34031	-2.41049	-2.64923	-3.10024793342042	-2.60356	-2.64133	-3.58528	-3.57082	0.66493	1.79628	-19.04654	-10.27344
"mult"	4	-0.756336874538101	0.128454176883679	-0.752964537655232	2.04355837644946	-0.0281	-0.01726	-1.4721	-1.4944	-48.128	14.07392	-39.63262	-7.97772	-0.67773972386301	-0.81107	-0.42707	-0.7233	-0.74952	0.93939	0.49434	-6.1441	-0.8852	-3.83808055145884	-0.60798	-0.37211	-7.10548	-7.26676	-25.82235	10.39918	-36.60665	-20.13381
"mult"	4	-1.74512333604507	0.0154057901818305	-0.958026951274757	2.04355837644946	-0.20675	-0.20597	-1.70922	-1.71017	-2.92023	21.10345	-43.68375	-3.39046	0	0	0	0	0	-5.88047	27.95804	-46.49643	-1.20805	-6.24766782222648	-2.54374	-2.52377	-9.95745	-9.96571	-1.24636	15.97487	-40.89955	-29.01289
"mult"	4	-0.364419259538408	0.0528193895006552	-0.645469795492097	2.04355837644946	-0.16345	-0.1646	-1.13337	-1.12046	-4.9454	8.59979	-34.70676	-4.98998	-0.366987558747518	-0.36804	-0.37011	-0.36896	-0.36085	0.99922	0.0984	9.99735	-1.74887	-3.71054869317131	-2.50106	-2.5182	-4.95293	-4.87001	-0.45784	4.25845	-27.67843	-16.87067
"mult"	4	-0.160392123949714	0.072688223735895	-0.476131455559575	2.04355837644946	-0.23263	-0.21394	-0.74231	-0.71565	-1.36274	3.78929	-26.51118	-5.37791	-0.155733901391241	-0.1585	-0.14731	-0.16116	-0.15596	0.99255	0.21272	2.28847	-0.8406	-2.35526931584786	-2.10295	-1.94367	-2.73453	-2.63993	0.7342	1.27095	-15.58701	-7.06221
"mult"	4	-1.42170641560806	0.153955150279216	-0.92245325908024	2.04355837644946	-0.0803	-0.076	-1.75727	-1.77625	-13.41051	16.9543	-41.4946	-5.27176	0	0	0	0	0	-27.63962	23.90143	-44.92877	-0.19257	-5.6470378302081	-1.57615	-1.48052	-9.66734	-9.86415	-6.02264	11.8356	-37.90051	-23.46737
"mult"	4	-0.180077458464075	0.0341716083930805	-0.51063549084176	2.04355837644946	-0.23386	-0.23349	-0.78989	-0.78531	-1.53395	4.17694	-27.48518	-4.91153	-0.181638359069862	-0.18243	-0.18218	-0.18205	-0.17989	0.99928	0.07048	13.33426	-1.47407	-2.63270386913484	-2.27987	-2.27648	-3.00197	-2.9725	0.75765	1.29175	-15.74933	-13.47874
"mult"	4	-1.08956507743569	0.181168722221628	-0.830175718603568	2.04355837644946	0.00013	0.00015	-1.65116	-1.66982	-329.69167	15.72264	-40.7404	-11.42372	0	0	0	0	0	-655.88002	22.15934	-44.17198	-0.65537	-4.31109026786724	0.00296	0.0034	-8.53954	-8.71118	-185.53245	11.8084	-37.8775	-20.08432
"mult"	4	-0.558441766083706	0.21804560162127	-0.701031436945139	2.04355837644946	-0.08574	-0.07963	-1.32146	-1.3173	-13.61189	11.9568	-38.00239	-5.92686	-0.511222989441011	-0.51658	-0.48679	-0.53679	-0.50473	0.94689	0.72083	-9.9159	-2.98588	-3.81793367782159	-1.63272	-1.51681	-6.09752	-6.02469	-5.30085	7.85166	-33.79664	-18.56247
"mult"	4	-1.19403962866636	0.228254870336968	-0.858158659823524	2.04355837644946	-0.01645	-0.02009	-1.70239	-1.6937	-75.31073	15.91238	-40.86036	-8.41884	-0.219508653313228	0	0	0	-0.87803	-54.36936	13.5543	-39.25642	-0.57048	-4.69312091812853	-0.36118	-0.44187	-9.02302	-8.94642	-39.27782	11.56046	-37.6653	-20.3322
"mult"	4	-1.58043411332183	0.00935402058530599	-0.958039619122318	2.04355837644946	-0.13673	-0.13621	-1.77989	-1.77933	-6.00676	18.33001	-42.27478	-4.07914	0	0	0	0	0	-12.47178	25.41655	-45.54339	-0.63468	-6.17959246757089	-2.28043	-2.26833	-10.08822	-10.08138	-2.5308	13.0119	-38.84802	-32.81969
"mult"	4	-1.90928278990323	0.161953317117877	-0.810526516313122	2.04355837644946	-0.21317	-0.21668	-1.40314	-1.40912	-1.68188	26.69448	-46.03395	-3.83501	0	0	0	0	0	-2.86395	32.04187	-47.85982	-1.64665	-5.1762043315392	-1.26453	-1.3736	-8.99131	-9.07538	-0.84105	22.11746	-44.15306	-21.43964
"mult"	4	-0.689701982331462	0.182007934781723	-0.733206650912239	2.04355837644946	-0.03068	-0.03669	-1.44655	-1.41891	-30.40035	13.49157	-39.21004	-7.17484	-0.571845715886892	-0.46723	-0.55635	-0.66498	-0.59882	0.65231	1.41969	-16.69379	-1.86851	-3.76302056128644	-0.64311	-0.76973	-6.92732	-6.71193	-15.59451	9.80793	-36.0213	-16.81208
"mult"	4	-1.94801735864021	0.165147142368369	-0.771082766787873	2.04355837644946	-0.20125	-0.21088	-1.32777	-1.34442	-1.52199	28.44157	-46.6679	-5.04008	0	0	0	0	0	-2.48106	33.41473	-48.27935	-2.24448	-4.9265290464665	-0.81637	-1.13512	-8.72883	-9.0258	-0.78847	23.95097	-44.94947	-25.58002
"mult"	4	-1.62691207206808	0.198813556460664	-0.972792590562816	2.04355837644946	-0.15669	-0.17379	-1.78364	-1.77705	-4.75453	18.82562	-42.54157	-3.81785	0	0	0	0	0	-9.9959	26.02315	-45.77925	-0.03132	-6.34609177045399	-2.36093	-2.76723	-10.17173	-10.08448	-1.95327	13.48639	-39.2062	-18.8308
"mult"	4	-1.41155306739965	0.182546834170353	-0.909558832507233	2.04355837644946	-0.05921	-0.06754	-1.76871	-1.74279	-14.74321	16.9688	-41.50315	-5.43683	0	0	0	0	0	-29.94313	23.78957	-44.88186	-0.7039	-5.44871926072932	-1.15348	-1.34045	-9.81088	-9.49007	-6.82609	11.96401	-38.00841	-20.40509
"mult"	4	-0.747106371424161	0.058298334130086	-0.752814710608751	2.04355837644946	-0.03088	-0.0299	-1.47019	-1.48029	-44.35617	13.88394	-39.49671	-7.82898	-0.760305283709238	-0.7731	-0.76087	-0.75034	-0.7569	0.99418	0.15724	5.31039	-0.75577	-3.88969763416449	-0.66158	-0.64047	-7.09255	-7.16418	-22.98653	10.09667	-36.31144	-22.61334
"mult"	4	-1.43420083723031	0.13077772926772	-0.935109345614979	2.04355837644946	-0.09867	-0.0971	-1.77817	-1.76649	-11.78464	16.86096	-41.4394	-5.06088	0	0	0	0	0	-24.82337	23.96318	-44.95457	-0.10572	-5.8499418843024	-1.89077	-1.85611	-9.88969	-9.7632	-5.09023	11.63737	-37.7316	-18.75098
"mult"	4	-0.234142129088286	0.187210191681515	-0.551779758523664	2.04355837644946	-0.19193	-0.20301	-0.89871	-0.91347	-2.68306	5.6866	-30.5705	-4.88734	-0.218323268111883	-0.20451	-0.21537	-0.22605	-0.22736	0.97126	0.50233	-6.30436	-2.06155	-2.92669975283297	-2.20142	-2.32574	-3.56861	-3.61103	0.33602	2.4145	-22.0043	-8.86849
"mult"	4	-0.617964727582876	0.044590538716875	-0.723146377655733	2.04355837644946	-0.06097	-0.06059	-1.38342	-1.3876	-18.74155	12.7116	-38.61453	-6.42117	-0.594338234887675	-0.58485	-0.5821	-0.60868	-0.60173	0.98864	0.30491	-1.312	-2.03778	-3.86773662423291	-1.22644	-1.21874	-6.50424	-6.52152	-8.22442	8.68919	-34.81018	-22.41714
"mult"	4	-0.0539808947010898	0.108622816158459	-0.276081946612589	2.04355837644946	-0.20133	-0.1713	-0.38162	-0.35008	0.24287	0.85516	-11.62474	-9.06979	-0.0521723821946997	-0.05274	-0.04576	-0.05721	-0.05299	0.99348	0.07938	12.14532	-0.43013	-0.965508853992906	-0.9377	-0.80977	-1.09887	-1.0157	0.96292	0.18926	3.45708	-3.05446
"mult"	4	-0.215395332861226	0.00411412765970454	-0.543622933281339	2.04355837644946	-0.21967	-0.2197	-0.86765	-0.86747	-2.11866	5.15318	-29.58553	-4.87802	-0.215187819906231	-0.2151	-0.21512	-0.21519	-0.21534	0.99999	0.00949	33.3811	-1.41186	-2.91557675521184	-2.4142	-2.41456	-3.41626	-3.41729	0.59672	1.85308	-19.35789	-22.4592
"mult"	4	-0.766018717782572	0.224472544330638	-0.752938680721757	2.04355837644946	-0.02604	-0.02198	-1.49309	-1.47065	-48.95052	14.19825	-39.72057	-7.9144	-0.757425454826492	-0.80496	-0.70328	-0.77855	-0.74292	0.99203	0.17935	3.99475	-1.02355	-3.8449275740961	-0.56356	-0.4752	-7.23741	-7.10353	-26.37885	10.51168	-36.71426	-19.00224
"mult"	4	-0.375604627793655	0.240257801720873	-0.645404440523373	2.04355837644946	-0.14826	-0.16121	-1.09394	-1.17821	-5.30416	8.80958	-34.94779	-5.05308	-0.368082317035588	-0.35434	-0.37835	-0.35344	-0.3862	0.99926	0.09577	10.26905	-2.67164	-3.68379955872506	-2.30944	-2.50398	-4.73832	-5.18345	-0.66316	4.5249	-28.28535	-18.98464
