"sim.model"	"fit.model"	"n.muts"	"coes"	"sigma"	"rep"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"s.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"mult"	"mult"	"5"	"0.1"	"0.02"	"1"	"0.10747"	"0.09916"	"0.10319"	"0.09077"	"0.10343"	"0.98289"	"0.01749"	"85.07448"	"-6.92727"
"mult"	"mult"	"5"	"0.1"	"0.02"	"2"	"0.09833"	"0.09207"	"0.10734"	"0.1003"	"0.08991"	"0.98075"	"0.01779"	"84.52314"	"-4.5432"
"mult"	"mult"	"5"	"0.1"	"0.02"	"3"	"0.08934"	"0.1114"	"0.09617"	"0.10519"	"0.10064"	"0.97839"	"0.0196"	"81.42777"	"-5.49677"
"mult"	"mult"	"5"	"0.1"	"0.02"	"4"	"0.10864"	"0.09501"	"0.09057"	"0.10124"	"0.10175"	"0.98418"	"0.01654"	"86.85888"	"-3.40354"
"mult"	"mult"	"5"	"0.1"	"0.02"	"5"	"0.09423"	"0.10624"	"0.09808"	"0.10191"	"0.10214"	"0.98659"	"0.01548"	"88.98557"	"-1.12092"
"mult"	"mult"	"5"	"0.1"	"0.02"	"6"	"0.09543"	"0.09984"	"0.10094"	"0.10758"	"0.09431"	"0.98747"	"0.01472"	"90.58562"	"-5.20734"
"mult"	"mult"	"5"	"0.1"	"0.02"	"7"	"0.09375"	"0.09286"	"0.10223"	"0.09879"	"0.09504"	"0.96564"	"0.0235"	"75.61295"	"-3.29267"
"mult"	"mult"	"5"	"0.1"	"0.02"	"8"	"0.09762"	"0.08745"	"0.10242"	"0.11411"	"0.09944"	"0.9827"	"0.01743"	"85.17153"	"-2.16206"
"mult"	"mult"	"5"	"0.1"	"0.02"	"9"	"0.10025"	"0.10551"	"0.09866"	"0.0952"	"0.10328"	"0.98146"	"0.01822"	"83.76088"	"-1.72499"
"mult"	"mult"	"5"	"0.1"	"0.02"	"10"	"0.11133"	"0.092"	"0.10648"	"0.10296"	"0.10157"	"0.97911"	"0.01987"	"80.98172"	"-3.28443"
"mult"	"mult"	"5"	"0.1"	"0.02"	"11"	"0.09304"	"0.09532"	"0.11048"	"0.09446"	"0.09809"	"0.9846"	"0.01596"	"87.99635"	"-4.41377"
"mult"	"mult"	"5"	"0.1"	"0.02"	"12"	"0.10261"	"0.10426"	"0.09169"	"0.10266"	"0.10893"	"0.97877"	"0.01984"	"81.03746"	"-8.62446"
"mult"	"mult"	"5"	"0.1"	"0.02"	"13"	"0.09161"	"0.10385"	"0.09321"	"0.09465"	"0.10252"	"0.96832"	"0.02268"	"76.7516"	"-4.64851"
"mult"	"mult"	"5"	"0.1"	"0.02"	"14"	"0.10477"	"0.10786"	"0.09375"	"0.10402"	"0.0921"	"0.98442"	"0.01658"	"86.78067"	"-0.88328"
"mult"	"mult"	"5"	"0.1"	"0.02"	"15"	"0.10375"	"0.09705"	"0.10416"	"0.10002"	"0.09565"	"0.97743"	"0.0199"	"80.9402"	"-6.52975"
"mult"	"mult"	"5"	"0.1"	"0.02"	"16"	"0.09744"	"0.0956"	"0.09673"	"0.10389"	"0.10196"	"0.95726"	"0.02741"	"70.68976"	"-5.42501"
"mult"	"mult"	"5"	"0.1"	"0.02"	"17"	"0.09925"	"0.1011"	"0.10131"	"0.09621"	"0.11794"	"0.97951"	"0.01977"	"81.15252"	"-7.23762"
"mult"	"mult"	"5"	"0.1"	"0.02"	"18"	"0.0975"	"0.10868"	"0.09943"	"0.09378"	"0.11388"	"0.98173"	"0.01842"	"83.41449"	"-5.27843"
"mult"	"mult"	"5"	"0.1"	"0.02"	"19"	"0.10281"	"0.09657"	"0.09931"	"0.09779"	"0.09794"	"0.9781"	"0.01939"	"81.76276"	"-3.99433"
"mult"	"mult"	"5"	"0.1"	"0.02"	"20"	"0.10066"	"0.09723"	"0.10055"	"0.09479"	"0.10357"	"0.98308"	"0.01702"	"85.93355"	"-7.73161"
"mult"	"mult"	"5"	"0.1"	"0.02"	"21"	"0.0912"	"0.09507"	"0.10428"	"0.09478"	"0.10038"	"0.96649"	"0.02336"	"75.80442"	"-3.68446"
"mult"	"mult"	"5"	"0.1"	"0.02"	"22"	"0.1165"	"0.10056"	"0.10424"	"0.09954"	"0.09703"	"0.98143"	"0.0189"	"82.58709"	"-3.24343"
"mult"	"mult"	"5"	"0.1"	"0.02"	"23"	"0.1057"	"0.09254"	"0.09933"	"0.09715"	"0.10698"	"0.98268"	"0.01753"	"84.99929"	"-5.87619"
"mult"	"mult"	"5"	"0.1"	"0.02"	"24"	"0.10044"	"0.1019"	"0.10446"	"0.09426"	"0.09164"	"0.97892"	"0.01888"	"82.61753"	"-4.03632"
"mult"	"mult"	"5"	"0.1"	"0.02"	"25"	"0.1094"	"0.09849"	"0.09563"	"0.0988"	"0.09413"	"0.98434"	"0.01638"	"87.16464"	"-6.877"
"mult"	"mult"	"5"	"0.1"	"0.02"	"26"	"0.10518"	"0.10841"	"0.09067"	"0.0968"	"0.1137"	"0.99409"	"0.01049"	"101.41664"	"-4.27362"
"mult"	"mult"	"5"	"0.1"	"0.02"	"27"	"0.09879"	"0.11348"	"0.09664"	"0.11004"	"0.09846"	"0.97837"	"0.02031"	"80.2828"	"-5.52032"
"mult"	"mult"	"5"	"0.1"	"0.02"	"28"	"0.09967"	"0.10191"	"0.10673"	"0.10761"	"0.10162"	"0.97918"	"0.02"	"80.78481"	"-4.571"
"mult"	"mult"	"5"	"0.1"	"0.02"	"29"	"0.08997"	"0.09238"	"0.10198"	"0.09794"	"0.09788"	"0.95897"	"0.02529"	"73.26474"	"-6.34376"
"mult"	"mult"	"5"	"0.1"	"0.02"	"30"	"0.10901"	"0.10136"	"0.09464"	"0.10291"	"0.09835"	"0.98611"	"0.01575"	"88.42682"	"-4.56047"
"mult"	"mult"	"5"	"0.1"	"0.02"	"31"	"0.10292"	"0.0974"	"0.09339"	"0.09716"	"0.10245"	"0.97333"	"0.02115"	"78.99064"	"-1.98525"
"mult"	"mult"	"5"	"0.1"	"0.02"	"32"	"0.09545"	"0.11159"	"0.10309"	"0.09433"	"0.10127"	"0.98236"	"0.0178"	"84.50195"	"-6.60911"
"mult"	"mult"	"5"	"0.1"	"0.02"	"33"	"0.10217"	"0.10631"	"0.10298"	"0.08455"	"0.09926"	"0.98622"	"0.01529"	"89.36401"	"-7.17418"
"mult"	"mult"	"5"	"0.1"	"0.02"	"34"	"0.10127"	"0.0956"	"0.10901"	"0.10152"	"0.09427"	"0.98316"	"0.01714"	"85.71208"	"-3.0718"
"mult"	"mult"	"5"	"0.1"	"0.02"	"35"	"0.08986"	"0.1039"	"0.08628"	"0.09863"	"0.11281"	"0.9819"	"0.01747"	"85.10404"	"-3.54233"
"mult"	"mult"	"5"	"0.1"	"0.02"	"36"	"0.08908"	"0.10144"	"0.09957"	"0.10205"	"0.09637"	"0.98125"	"0.01752"	"85.01068"	"-5.9709"
"mult"	"mult"	"5"	"0.1"	"0.02"	"37"	"0.09017"	"0.10168"	"0.10254"	"0.09981"	"0.09674"	"0.97742"	"0.01947"	"81.64552"	"-5.44239"
"mult"	"mult"	"5"	"0.1"	"0.02"	"38"	"0.09664"	"0.10734"	"0.09809"	"0.103"	"0.09728"	"0.97936"	"0.0192"	"82.0823"	"-2.42259"
"mult"	"mult"	"5"	"0.1"	"0.02"	"39"	"0.09693"	"0.09645"	"0.11195"	"0.11174"	"0.0978"	"0.97105"	"0.02345"	"75.69141"	"-6.45803"
"mult"	"mult"	"5"	"0.1"	"0.02"	"40"	"0.09807"	"0.09421"	"0.10026"	"0.10404"	"0.09952"	"0.9751"	"0.02063"	"79.78605"	"-11.13278"
"mult"	"mult"	"5"	"0.1"	"0.02"	"41"	"0.09745"	"0.10509"	"0.09633"	"0.09955"	"0.10923"	"0.98239"	"0.01793"	"84.2818"	"-5.18493"
"mult"	"mult"	"5"	"0.1"	"0.02"	"42"	"0.0938"	"0.10176"	"0.10491"	"0.09201"	"0.11184"	"0.97961"	"0.01916"	"82.15334"	"-2.43186"
"mult"	"mult"	"5"	"0.1"	"0.02"	"43"	"0.08782"	"0.10697"	"0.10885"	"0.10419"	"0.09146"	"0.9787"	"0.01935"	"81.84137"	"-5.81734"
"mult"	"mult"	"5"	"0.1"	"0.02"	"44"	"0.09106"	"0.107"	"0.09502"	"0.10514"	"0.10519"	"0.9705"	"0.02316"	"76.08728"	"-2.05294"
"mult"	"mult"	"5"	"0.1"	"0.02"	"45"	"0.09504"	"0.09617"	"0.09632"	"0.10303"	"0.10298"	"0.97718"	"0.01963"	"81.36854"	"-5.75845"
"mult"	"mult"	"5"	"0.1"	"0.02"	"46"	"0.10264"	"0.10747"	"0.09683"	"0.09653"	"0.0938"	"0.98584"	"0.01569"	"88.55281"	"-2.68026"
"mult"	"mult"	"5"	"0.1"	"0.02"	"47"	"0.09636"	"0.08744"	"0.10411"	"0.10405"	"0.10486"	"0.97478"	"0.02093"	"79.32677"	"-6.71378"
"mult"	"mult"	"5"	"0.1"	"0.02"	"48"	"0.10403"	"0.10208"	"0.09815"	"0.09804"	"0.09607"	"0.98268"	"0.01735"	"85.33412"	"-4.73638"
"mult"	"mult"	"5"	"0.1"	"0.02"	"49"	"0.11184"	"0.10447"	"0.09802"	"0.09309"	"0.09551"	"0.97966"	"0.01908"	"82.29214"	"-6.07844"
"mult"	"mult"	"5"	"0.1"	"0.02"	"50"	"0.10949"	"0.09167"	"0.11038"	"0.11113"	"0.09121"	"0.98008"	"0.01946"	"81.65555"	"-7.62485"
"mult"	"mult"	"5"	"0.1"	"0.02"	"51"	"0.09462"	"0.10153"	"0.10229"	"0.09827"	"0.11089"	"0.97992"	"0.01918"	"82.11674"	"-1.88102"
"mult"	"mult"	"5"	"0.1"	"0.02"	"52"	"0.1032"	"0.09635"	"0.09929"	"0.09509"	"0.09397"	"0.97321"	"0.02104"	"79.1531"	"-3.97759"
"mult"	"mult"	"5"	"0.1"	"0.02"	"53"	"0.09018"	"0.10696"	"0.10049"	"0.10404"	"0.09877"	"0.98279"	"0.01738"	"85.26546"	"-7.44933"
"mult"	"mult"	"5"	"0.1"	"0.02"	"54"	"0.0963"	"0.10061"	"0.10557"	"0.10243"	"0.09547"	"0.98384"	"0.0168"	"86.35041"	"-4.42897"
"mult"	"mult"	"5"	"0.1"	"0.02"	"55"	"0.10311"	"0.09265"	"0.10124"	"0.11258"	"0.08464"	"0.975"	"0.0206"	"79.82832"	"-6.14927"
"mult"	"mult"	"5"	"0.1"	"0.02"	"56"	"0.09568"	"0.09942"	"0.09648"	"0.09146"	"0.10017"	"0.96465"	"0.02396"	"74.99349"	"-5.80863"
"mult"	"mult"	"5"	"0.1"	"0.02"	"57"	"0.1055"	"0.09437"	"0.09803"	"0.09605"	"0.11209"	"0.98751"	"0.01496"	"90.06968"	"-2.19455"
"mult"	"mult"	"5"	"0.1"	"0.02"	"58"	"0.10405"	"0.09987"	"0.10277"	"0.09535"	"0.10013"	"0.97998"	"0.01895"	"82.51149"	"-4.11854"
"mult"	"mult"	"5"	"0.1"	"0.02"	"59"	"0.10198"	"0.08848"	"0.09747"	"0.09601"	"0.09709"	"0.96271"	"0.02415"	"74.74381"	"-5.95664"
"mult"	"mult"	"5"	"0.1"	"0.02"	"60"	"0.09895"	"0.1081"	"0.09662"	"0.09244"	"0.09316"	"0.98288"	"0.0167"	"86.54508"	"-1.73828"
"mult"	"mult"	"5"	"0.1"	"0.02"	"61"	"0.0993"	"0.10158"	"0.10487"	"0.09793"	"0.10748"	"0.98807"	"0.01487"	"90.26788"	"-2.91708"
"mult"	"mult"	"5"	"0.1"	"0.02"	"62"	"0.10062"	"0.09204"	"0.10077"	"0.09987"	"0.10796"	"0.97425"	"0.02121"	"78.89615"	"-7.19408"
"mult"	"mult"	"5"	"0.1"	"0.02"	"63"	"0.09858"	"0.10796"	"0.09844"	"0.10414"	"0.10094"	"0.97576"	"0.02115"	"78.98385"	"-1.42825"
"mult"	"mult"	"5"	"0.1"	"0.02"	"64"	"0.0972"	"0.10479"	"0.09253"	"0.09686"	"0.09896"	"0.97661"	"0.01969"	"81.27494"	"-1.6688"
"mult"	"mult"	"5"	"0.1"	"0.02"	"65"	"0.10117"	"0.105"	"0.10684"	"0.0959"	"0.10355"	"0.98959"	"0.01389"	"92.45565"	"-5.39545"
"mult"	"mult"	"5"	"0.1"	"0.02"	"66"	"0.10277"	"0.0929"	"0.0984"	"0.10105"	"0.10101"	"0.98094"	"0.01818"	"83.84044"	"-6.28122"
"mult"	"mult"	"5"	"0.1"	"0.02"	"67"	"0.10888"	"0.09936"	"0.0968"	"0.09656"	"0.09034"	"0.97397"	"0.02068"	"79.70606"	"-10.23912"
"mult"	"mult"	"5"	"0.1"	"0.02"	"68"	"0.10118"	"0.09657"	"0.09631"	"0.09543"	"0.11055"	"0.98883"	"0.01399"	"92.21995"	"-1.49408"
"mult"	"mult"	"5"	"0.1"	"0.02"	"69"	"0.11102"	"0.10519"	"0.09094"	"0.10429"	"0.10114"	"0.98423"	"0.01712"	"85.75727"	"-3.06395"
"mult"	"mult"	"5"	"0.1"	"0.02"	"70"	"0.1007"	"0.09193"	"0.09909"	"0.0948"	"0.09009"	"0.98141"	"0.01691"	"86.15667"	"-5.61432"
"mult"	"mult"	"5"	"0.1"	"0.02"	"71"	"0.09413"	"0.09646"	"0.10695"	"0.1001"	"0.105"	"0.9854"	"0.01603"	"87.8547"	"-6.40209"
"mult"	"mult"	"5"	"0.1"	"0.02"	"72"	"0.10605"	"0.10329"	"0.09983"	"0.10414"	"0.09982"	"0.98048"	"0.01917"	"82.13319"	"-1.44998"
"mult"	"mult"	"5"	"0.1"	"0.02"	"73"	"0.08803"	"0.10548"	"0.10289"	"0.10072"	"0.10635"	"0.97758"	"0.02006"	"80.68825"	"-8.01396"
"mult"	"mult"	"5"	"0.1"	"0.02"	"74"	"0.09312"	"0.09486"	"0.09784"	"0.09994"	"0.0998"	"0.97903"	"0.01824"	"83.72758"	"-5.83166"
"mult"	"mult"	"5"	"0.1"	"0.02"	"75"	"0.09931"	"0.0943"	"0.09863"	"0.09966"	"0.09809"	"0.98262"	"0.01704"	"85.89838"	"-3.99261"
"mult"	"mult"	"5"	"0.1"	"0.02"	"76"	"0.09697"	"0.08896"	"0.10189"	"0.1034"	"0.09119"	"0.97052"	"0.02181"	"78.01305"	"-3.35554"
"mult"	"mult"	"5"	"0.1"	"0.02"	"77"	"0.09669"	"0.10075"	"0.09652"	"0.10321"	"0.0938"	"0.96859"	"0.02288"	"76.47847"	"-2.73353"
"mult"	"mult"	"5"	"0.1"	"0.02"	"78"	"0.09501"	"0.10869"	"0.10217"	"0.09605"	"0.09392"	"0.98342"	"0.01683"	"86.29657"	"-5.82831"
"mult"	"mult"	"5"	"0.1"	"0.02"	"79"	"0.10745"	"0.09489"	"0.10393"	"0.10285"	"0.0965"	"0.98743"	"0.01498"	"90.02956"	"-6.54716"
"mult"	"mult"	"5"	"0.1"	"0.02"	"80"	"0.10376"	"0.0947"	"0.11384"	"0.09903"	"0.09629"	"0.98256"	"0.01784"	"84.43316"	"-8.83376"
"mult"	"mult"	"5"	"0.1"	"0.02"	"81"	"0.0956"	"0.09901"	"0.10111"	"0.09024"	"0.10929"	"0.98492"	"0.01596"	"87.99342"	"-6.26438"
"mult"	"mult"	"5"	"0.1"	"0.02"	"82"	"0.08921"	"0.10458"	"0.09797"	"0.10769"	"0.09859"	"0.97162"	"0.02229"	"77.30789"	"-6.92096"
"mult"	"mult"	"5"	"0.1"	"0.02"	"83"	"0.08983"	"0.10841"	"0.08957"	"0.08865"	"0.11028"	"0.975"	"0.02039"	"80.15488"	"-4.02623"
"mult"	"mult"	"5"	"0.1"	"0.02"	"84"	"0.10379"	"0.09697"	"0.09315"	"0.11795"	"0.09151"	"0.98348"	"0.01718"	"85.64924"	"-8.44536"
"mult"	"mult"	"5"	"0.1"	"0.02"	"85"	"0.08867"	"0.10178"	"0.10781"	"0.0994"	"0.10723"	"0.9831"	"0.01752"	"85.0092"	"-2.42841"
"mult"	"mult"	"5"	"0.1"	"0.02"	"86"	"0.09309"	"0.09945"	"0.10878"	"0.10095"	"0.10926"	"0.97175"	"0.02309"	"76.17929"	"-4.74306"
"mult"	"mult"	"5"	"0.1"	"0.02"	"87"	"0.09999"	"0.10119"	"0.09725"	"0.09871"	"0.11091"	"0.97973"	"0.01929"	"81.92763"	"-6.2414"
"mult"	"mult"	"5"	"0.1"	"0.02"	"88"	"0.10106"	"0.09623"	"0.0947"	"0.09825"	"0.10022"	"0.9814"	"0.01745"	"85.14918"	"-9.53275"
"mult"	"mult"	"5"	"0.1"	"0.02"	"89"	"0.10172"	"0.10035"	"0.09041"	"0.09931"	"0.10616"	"0.97774"	"0.01969"	"81.27938"	"-2.43642"
"mult"	"mult"	"5"	"0.1"	"0.02"	"90"	"0.10202"	"0.10361"	"0.09372"	"0.11235"	"0.08943"	"0.97702"	"0.02015"	"80.54647"	"-6.17393"
"mult"	"mult"	"5"	"0.1"	"0.02"	"91"	"0.10108"	"0.10604"	"0.09368"	"0.08322"	"0.11789"	"0.98021"	"0.01877"	"82.81433"	"-9.30667"
"mult"	"mult"	"5"	"0.1"	"0.02"	"92"	"0.10206"	"0.10842"	"0.09589"	"0.09568"	"0.10188"	"0.97906"	"0.0194"	"81.74815"	"-10.06898"
"mult"	"mult"	"5"	"0.1"	"0.02"	"93"	"0.09088"	"0.10205"	"0.09713"	"0.11518"	"0.10014"	"0.97612"	"0.02096"	"79.27923"	"-3.14885"
"mult"	"mult"	"5"	"0.1"	"0.02"	"94"	"0.09764"	"0.10438"	"0.10418"	"0.09617"	"0.10116"	"0.98132"	"0.01831"	"83.59702"	"-1.91675"
"mult"	"mult"	"5"	"0.1"	"0.02"	"95"	"0.09933"	"0.09613"	"0.10537"	"0.09873"	"0.09458"	"0.98061"	"0.01834"	"83.55849"	"-7.33063"
"mult"	"mult"	"5"	"0.1"	"0.02"	"96"	"0.10022"	"0.09893"	"0.09724"	"0.10251"	"0.10423"	"0.98195"	"0.01792"	"84.30114"	"-4.28096"
"mult"	"mult"	"5"	"0.1"	"0.02"	"97"	"0.09506"	"0.09316"	"0.09499"	"0.10656"	"0.11018"	"0.98074"	"0.01849"	"83.28289"	"-3.81716"
"mult"	"mult"	"5"	"0.1"	"0.02"	"98"	"0.09062"	"0.10992"	"0.10598"	"0.09153"	"0.10046"	"0.96943"	"0.02311"	"76.14804"	"-11.72762"
"mult"	"mult"	"5"	"0.1"	"0.02"	"99"	"0.09888"	"0.10545"	"0.09568"	"0.10416"	"0.10348"	"0.97283"	"0.02227"	"77.33663"	"-6.55159"
"mult"	"mult"	"5"	"0.1"	"0.02"	"100"	"0.09571"	"0.10653"	"0.10376"	"0.10405"	"0.09243"	"0.98359"	"0.01696"	"86.05573"	"-2.59058"
"mult"	"mult"	"5"	"0.1"	"0.05"	"1"	"0.10397"	"0.09884"	"0.12433"	"0.104"	"0.08102"	"0.87897"	"0.0499"	"51.52333"	"-6.33441"
"mult"	"mult"	"5"	"0.1"	"0.05"	"2"	"0.10901"	"0.10979"	"0.10433"	"0.09177"	"0.11028"	"0.88785"	"0.04939"	"51.84933"	"-5.32958"
"mult"	"mult"	"5"	"0.1"	"0.05"	"3"	"0.09412"	"0.07695"	"0.11247"	"0.09359"	"0.11652"	"0.85304"	"0.05287"	"49.66838"	"-14.89476"
"mult"	"mult"	"5"	"0.1"	"0.05"	"4"	"0.11279"	"0.12219"	"0.10833"	"0.08117"	"0.09725"	"0.91702"	"0.04185"	"57.15063"	"-9.30285"
"mult"	"mult"	"5"	"0.1"	"0.05"	"5"	"0.0691"	"0.09687"	"0.11991"	"0.11135"	"0.09733"	"0.88167"	"0.04807"	"52.71428"	"-12.80991"
"mult"	"mult"	"5"	"0.1"	"0.05"	"6"	"0.11317"	"0.1331"	"0.0676"	"0.11362"	"0.09041"	"0.85658"	"0.05701"	"47.25871"	"-15.81324"
"mult"	"mult"	"5"	"0.1"	"0.05"	"7"	"0.12003"	"0.1186"	"0.10363"	"0.10002"	"0.1032"	"0.93503"	"0.03869"	"59.66115"	"-6.93636"
"mult"	"mult"	"5"	"0.1"	"0.05"	"8"	"0.08909"	"0.07676"	"0.11139"	"0.11141"	"0.12306"	"0.92887"	"0.03755"	"60.62283"	"-11.0913"
"mult"	"mult"	"5"	"0.1"	"0.05"	"9"	"0.09181"	"0.08025"	"0.13273"	"0.11364"	"0.09177"	"0.92068"	"0.03947"	"59.02599"	"-8.19972"
"mult"	"mult"	"5"	"0.1"	"0.05"	"10"	"0.09999"	"0.08608"	"0.10242"	"0.08131"	"0.12435"	"0.87867"	"0.04826"	"52.59279"	"-10.29996"
"mult"	"mult"	"5"	"0.1"	"0.05"	"11"	"0.08134"	"0.11731"	"0.09629"	"0.11808"	"0.11062"	"0.90555"	"0.04542"	"54.53061"	"-7.34615"
"mult"	"mult"	"5"	"0.1"	"0.05"	"12"	"0.08737"	"0.09979"	"0.09696"	"0.12147"	"0.11211"	"0.87835"	"0.05148"	"50.52633"	"-6.88909"
"mult"	"mult"	"5"	"0.1"	"0.05"	"13"	"0.09655"	"0.09373"	"0.10124"	"0.11686"	"0.10819"	"0.88332"	"0.04965"	"51.68058"	"-14.3183"
"mult"	"mult"	"5"	"0.1"	"0.05"	"14"	"0.10754"	"0.07135"	"0.11918"	"0.11116"	"0.12383"	"0.91233"	"0.04409"	"55.48427"	"-6.28704"
"mult"	"mult"	"5"	"0.1"	"0.05"	"15"	"0.10732"	"0.08139"	"0.09287"	"0.10432"	"0.10901"	"0.89603"	"0.04391"	"55.61217"	"-6.82818"
"mult"	"mult"	"5"	"0.1"	"0.05"	"16"	"0.11327"	"0.12021"	"0.1048"	"0.07617"	"0.0881"	"0.88625"	"0.04711"	"53.36289"	"-5.22005"
"mult"	"mult"	"5"	"0.1"	"0.05"	"17"	"0.12428"	"0.10722"	"0.0995"	"0.10385"	"0.11913"	"0.87637"	"0.05563"	"48.0448"	"-10.50083"
"mult"	"mult"	"5"	"0.1"	"0.05"	"18"	"0.08159"	"0.09649"	"0.10067"	"0.10672"	"0.11865"	"0.93131"	"0.03642"	"61.59857"	"-4.84379"
"mult"	"mult"	"5"	"0.1"	"0.05"	"19"	"0.10567"	"0.11895"	"0.11839"	"0.09982"	"0.0735"	"0.85396"	"0.0573"	"47.09925"	"-7.64441"
"mult"	"mult"	"5"	"0.1"	"0.05"	"20"	"0.10397"	"0.10112"	"0.07923"	"0.12318"	"0.09513"	"0.88306"	"0.04863"	"52.34493"	"-10.27991"
"mult"	"mult"	"5"	"0.1"	"0.05"	"21"	"0.08629"	"0.11834"	"0.11664"	"0.10555"	"0.06732"	"0.88921"	"0.0445"	"55.18803"	"-5.64087"
"mult"	"mult"	"5"	"0.1"	"0.05"	"22"	"0.0805"	"0.07851"	"0.12849"	"0.12671"	"0.09831"	"0.90047"	"0.04507"	"54.77587"	"-9.39723"
"mult"	"mult"	"5"	"0.1"	"0.05"	"23"	"0.08224"	"0.08564"	"0.129"	"0.1263"	"0.09136"	"0.88381"	"0.04949"	"51.78616"	"-8.62245"
"mult"	"mult"	"5"	"0.1"	"0.05"	"24"	"0.09762"	"0.10085"	"0.06478"	"0.07354"	"0.11081"	"0.83138"	"0.05108"	"50.7712"	"-12.73101"
"mult"	"mult"	"5"	"0.1"	"0.05"	"25"	"0.10511"	"0.09406"	"0.10312"	"0.11926"	"0.08644"	"0.90686"	"0.04302"	"56.26608"	"-9.20605"
"mult"	"mult"	"5"	"0.1"	"0.05"	"26"	"0.12361"	"0.06658"	"0.11131"	"0.11165"	"0.11184"	"0.87672"	"0.05343"	"49.33312"	"-8.73834"
"mult"	"mult"	"5"	"0.1"	"0.05"	"27"	"0.09547"	"0.11041"	"0.08629"	"0.09714"	"0.0867"	"0.7976"	"0.06019"	"45.52145"	"-3.34408"
"mult"	"mult"	"5"	"0.1"	"0.05"	"28"	"0.11211"	"0.09175"	"0.11235"	"0.11687"	"0.1171"	"0.85283"	"0.05996"	"45.64509"	"-6.76719"
"mult"	"mult"	"5"	"0.1"	"0.05"	"29"	"0.11989"	"0.07616"	"0.09833"	"0.10772"	"0.12516"	"0.91528"	"0.04319"	"56.14453"	"-7.78775"
"mult"	"mult"	"5"	"0.1"	"0.05"	"30"	"0.10357"	"0.10122"	"0.10975"	"0.11127"	"0.10398"	"0.93193"	"0.03783"	"60.38521"	"-9.68123"
"mult"	"mult"	"5"	"0.1"	"0.05"	"31"	"0.09677"	"0.07895"	"0.11369"	"0.08626"	"0.11034"	"0.88203"	"0.04624"	"53.95908"	"-8.34701"
"mult"	"mult"	"5"	"0.1"	"0.05"	"32"	"0.10633"	"0.11544"	"0.09818"	"0.10262"	"0.09127"	"0.9029"	"0.04498"	"54.84332"	"-4.14454"
"mult"	"mult"	"5"	"0.1"	"0.05"	"33"	"0.10595"	"0.10325"	"0.08662"	"0.09669"	"0.10444"	"0.91422"	"0.03993"	"58.65706"	"-5.74597"
"mult"	"mult"	"5"	"0.1"	"0.05"	"34"	"0.09187"	"0.126"	"0.10181"	"0.11297"	"0.09937"	"0.85964"	"0.05621"	"47.71126"	"-5.35318"
"mult"	"mult"	"5"	"0.1"	"0.05"	"35"	"0.0868"	"0.09907"	"0.10434"	"0.10213"	"0.12118"	"0.8599"	"0.05442"	"48.74676"	"-9.13973"
"mult"	"mult"	"5"	"0.1"	"0.05"	"36"	"0.11968"	"0.09095"	"0.08439"	"0.116"	"0.0942"	"0.90239"	"0.04424"	"55.37152"	"-2.7855"
"mult"	"mult"	"5"	"0.1"	"0.05"	"37"	"0.15091"	"0.0862"	"0.10119"	"0.09273"	"0.09805"	"0.89117"	"0.05071"	"51.00642"	"-3.5358"
"mult"	"mult"	"5"	"0.1"	"0.05"	"38"	"0.09346"	"0.12328"	"0.099"	"0.08956"	"0.11843"	"0.92047"	"0.04106"	"57.76178"	"-4.54463"
"mult"	"mult"	"5"	"0.1"	"0.05"	"39"	"0.12064"	"0.08867"	"0.11001"	"0.11445"	"0.09497"	"0.8912"	"0.04902"	"52.0912"	"-10.90787"
"mult"	"mult"	"5"	"0.1"	"0.05"	"40"	"0.13497"	"0.09183"	"0.08562"	"0.10099"	"0.0825"	"0.87908"	"0.04855"	"52.40237"	"-10.07055"
"mult"	"mult"	"5"	"0.1"	"0.05"	"41"	"0.08936"	"0.12795"	"0.10798"	"0.09189"	"0.10032"	"0.88572"	"0.04988"	"51.53285"	"-11.90141"
"mult"	"mult"	"5"	"0.1"	"0.05"	"42"	"0.12043"	"0.11346"	"0.08256"	"0.12135"	"0.09071"	"0.88335"	"0.05067"	"51.03096"	"-6.26176"
"mult"	"mult"	"5"	"0.1"	"0.05"	"43"	"0.08511"	"0.07837"	"0.10733"	"0.08961"	"0.10648"	"0.84198"	"0.05165"	"50.42123"	"-7.41376"
"mult"	"mult"	"5"	"0.1"	"0.05"	"44"	"0.13873"	"0.10869"	"0.09488"	"0.08597"	"0.07157"	"0.87557"	"0.04993"	"51.50461"	"-17.59713"
"mult"	"mult"	"5"	"0.1"	"0.05"	"45"	"0.10979"	"0.12854"	"0.11373"	"0.08339"	"0.09304"	"0.90926"	"0.04426"	"55.36036"	"-5.86288"
"mult"	"mult"	"5"	"0.1"	"0.05"	"46"	"0.09687"	"0.08717"	"0.10763"	"0.10546"	"0.10743"	"0.89886"	"0.04498"	"54.84599"	"-2.9175"
"mult"	"mult"	"5"	"0.1"	"0.05"	"47"	"0.11364"	"0.08695"	"0.103"	"0.08865"	"0.08719"	"0.85443"	"0.05006"	"51.42013"	"-17.59101"
